epoch,coord_mode,input_projection_mode,p,K,d_mlp,ell_global,ell_neuron,ell_abs,ell_global_norm,ell_neuron_norm,ell_abs_norm,sum_alpha2beta2,coherence_in_mean,coherence_out_mean,coherence_mean,coherence_in_weighted,coherence_out_weighted,coherence_joint_weighted,H_in,H_out,top1_in,top2_in,top1_out,top2_out,param_norm_model,train_accuracy,test_accuracy
38600,raw,direct_vocab,23,11,512,0.04867352545261383,-0.011815004050731659,0.015322046354413033,0.11389751732349396,-0.027647465467453003,0.035854049026966095,0.4273449182510376,0.02043110318481922,0.048210062086582184,0.03432058170437813,0.0202599186450243,0.04833516478538513,0.03430986404418945,2.3973753452301025,2.3976168632507324,0.09633474797010422,0.19169403612613678,0.09361589699983597,0.1869860589504242,48.266649289066564,1.0,0.9774436090225563
38800,raw,direct_vocab,23,11,512,0.0479336753487587,-0.01180634368211031,0.015318146906793118,0.11217883229255676,-0.02763030119240284,0.0358489491045475,0.4272969663143158,0.020419957116246223,0.048228561878204346,0.03432425856590271,0.020248696208000183,0.04835333302617073,0.03431320935487747,2.3973748683929443,2.3976168632507324,0.09634102880954742,0.1917017698287964,0.0936177521944046,0.186985045671463,48.2651899867091,1.0,0.9774436090225563
39000,raw,direct_vocab,23,11,512,0.046966031193733215,-0.011796059086918831,0.015312185510993004,0.10992730408906937,-0.027609506621956825,0.035839248448610306,0.4272462725639343,0.02040797285735607,0.048236604779958725,0.034322287887334824,0.02023673616349697,0.048360999673604965,0.03431094437837601,2.3973746299743652,2.3976175785064697,0.09634590893983841,0.1917082965373993,0.09361914545297623,0.18698328733444214,48.263643381544846,1.0,0.9774436090225563
39200,raw,direct_vocab,23,11,512,0.04615163803100586,-0.011785535141825676,0.01530589908361435,0.10803409665822983,-0.02758817933499813,0.03582882508635521,0.42719510197639465,0.020398270338773727,0.04823897033929825,0.03431861847639084,0.020226940512657166,0.048362914472818375,0.03430693596601486,2.397374153137207,2.397618055343628,0.09634944796562195,0.19171380996704102,0.09362097829580307,0.1869819611310959,48.262090403516375,1.0,0.9774436090225563
39400,raw,direct_vocab,23,11,512,0.04537476971745491,-0.011775839142501354,0.015299092046916485,0.10622869431972504,-0.027568887919187546,0.03581731766462326,0.42714232206344604,0.020390940830111504,0.04823615401983261,0.03431354835629463,0.020219601690769196,0.048359621316194534,0.03430155664682388,2.397373914718628,2.397618293762207,0.09635316580533981,0.19171851873397827,0.09362327307462692,0.18698056042194366,48.26051334618707,1.0,0.9774436090225563
39600,raw,direct_vocab,23,11,512,0.0444503054022789,-0.01175999641418457,0.015291286632418633,0.10407640784978867,-0.027534978464245796,0.0358031764626503,0.4270929992198944,0.02038387767970562,0.04824535921216011,0.03431461751461029,0.020212385803461075,0.048368439078330994,0.034302257001399994,2.3973734378814697,2.3976187705993652,0.09635670483112335,0.1917240023612976,0.09362603724002838,0.1869811862707138,48.259045005104355,1.0,0.9774436090225563
39800,raw,direct_vocab,23,11,512,0.043529756367206573,-0.011740711517632008,0.015280601568520069,0.10193298012018204,-0.027493048459291458,0.035782355815172195,0.4270429015159607,0.020384205505251884,0.04826454818248749,0.03432437777519226,0.020212247967720032,0.04838716611266136,0.034311503171920776,2.397373676300049,2.3976190090179443,0.0963602215051651,0.19173192977905273,0.09362681955099106,0.18697956204414368,48.25756397155528,1.0,0.9774436090225563
40000,raw,direct_vocab,23,11,512,0.042484886944293976,-0.011725561693310738,0.015272924676537514,0.0994972363114357,-0.02746061235666275,0.03576833754777908,0.4269956350326538,0.02038273960351944,0.04828820005059242,0.03433547168970108,0.02021043188869953,0.04841045290231705,0.034322090446949005,2.3973731994628906,2.3976197242736816,0.09636478126049042,0.1917395293712616,0.09362703561782837,0.18697699904441833,48.2561651056435,1.0,0.9774436090225563
40200,raw,direct_vocab,23,11,512,0.04135153442621231,-0.011714349500834942,0.015262662433087826,0.09685412794351578,-0.02743750996887684,0.03574841842055321,0.4269465208053589,0.020377783104777336,0.04830411821603775,0.03434095159173012,0.02020506002008915,0.048426102846860886,0.03432698920369148,2.3973727226257324,2.3976199626922607,0.09637059271335602,0.19174909591674805,0.09362699091434479,0.18697401881217957,48.25471181049642,1.0,0.9774436090225563
40400,raw,direct_vocab,23,11,512,0.04014259949326515,-0.01169867254793644,0.015248578041791916,0.09403311461210251,-0.027403870597481728,0.03571944311261177,0.4268985390663147,0.020373251289129257,0.04833554849028587,0.034354399889707565,0.020200226455926895,0.04845729097723961,0.034339938312768936,2.3973724842071533,2.397620439529419,0.0963776558637619,0.1917589008808136,0.09362590312957764,0.1869708001613617,48.25330527255685,1.0,0.9774436090225563
40600,raw,direct_vocab,23,11,512,0.03886938840150833,-0.011685934849083424,0.01523465383797884,0.09106062352657318,-0.02737703174352646,0.03569073602557182,0.4268517792224884,0.020370738580822945,0.04837361350655556,0.034372176975011826,0.020197445526719093,0.04849514737725258,0.0343572236597538,2.397372245788574,2.3976211547851562,0.09638278931379318,0.1917673647403717,0.09362375736236572,0.1869659721851349,48.25193284664874,1.0,0.9774436090225563
40800,raw,direct_vocab,23,11,512,0.03750934079289436,-0.011677809990942478,0.015220693312585354,0.08788441121578217,-0.02736111730337143,0.03566209599375725,0.4268031120300293,0.020372826606035233,0.04840364679694176,0.034388236701488495,0.020199213176965714,0.04852493479847908,0.03437270224094391,2.397371768951416,2.3976211547851562,0.09638936817646027,0.19177690148353577,0.09362074732780457,0.18696051836013794,48.25051610799101,1.0,0.9774436090225563
41000,raw,direct_vocab,23,11,512,0.0361575223505497,-0.011671019718050957,0.015206817537546158,0.08472757041454315,-0.027348587289452553,0.03563398867845535,0.4267503619194031,0.02037794515490532,0.048431552946567535,0.03440474718809128,0.02020387537777424,0.048552535474300385,0.034388549625873566,2.3973710536956787,2.3976218700408936,0.09639617055654526,0.19178560376167297,0.09361664950847626,0.18695418536663055,48.24900824757955,1.0,0.9774436090225563
41200,raw,direct_vocab,23,11,512,0.03470420092344284,-0.011662810109555721,0.015195240266621113,0.0813322365283966,-0.027332784608006477,0.035611335188150406,0.4266967475414276,0.02038528211414814,0.048461366444826126,0.03442332521080971,0.020211122930049896,0.048582084476947784,0.03440661355853081,2.3973710536956787,2.3976221084594727,0.09640026092529297,0.19179296493530273,0.09361321479082108,0.18694767355918884,48.247481364396755,1.0,0.9774436090225563
41400,raw,direct_vocab,23,11,512,0.03321883827447891,-0.01165306381881237,0.015182549133896828,0.0778605043888092,-0.027313217520713806,0.035585857927799225,0.42664557695388794,0.020390283316373825,0.04849844053387642,0.03444436192512512,0.020216168835759163,0.04861893877387047,0.03442719206213951,2.3973703384399414,2.3976223468780518,0.09640414267778397,0.1918008178472519,0.09361033886671066,0.18694119155406952,48.24603919340491,1.0,0.9774436090225563
41600,raw,direct_vocab,23,11,512,0.03174380958080292,-0.011643549427390099,0.015171380713582039,0.07441084831953049,-0.02729371190071106,0.03556331992149353,0.42660191655158997,0.02039136178791523,0.04852229356765747,0.034456826746463776,0.020217355340719223,0.0486426055431366,0.03443927317857742,2.3973703384399414,2.39762282371521,0.09640685468912125,0.19180676341056824,0.0936073511838913,0.18693508207798004,48.244777890980075,1.0,0.9774436090225563
41800,raw,direct_vocab,23,11,512,0.03023333102464676,-0.01163591630756855,0.01515805535018444,0.07087861001491547,-0.027279082685709,0.03553633764386177,0.42655086517333984,0.020391596481204033,0.048527561128139496,0.03445957973599434,0.02021772414445877,0.04864763468503952,0.03444164618849754,2.397369623184204,2.397623300552368,0.09641144424676895,0.1918155401945114,0.09360494464635849,0.18692922592163086,48.24330780581774,1.0,0.9774436090225563
42000,raw,direct_vocab,23,11,512,0.02839856967329979,-0.01162982452660799,0.015142492018640041,0.06658536195755005,-0.02726813778281212,0.03550419583916664,0.426498681306839,0.020390793681144714,0.04852726683020592,0.034459032118320465,0.02021707221865654,0.04864714294672012,0.034440722316503525,2.397369146347046,2.397623300552368,0.09641754627227783,0.1918245255947113,0.09360342472791672,0.1869250386953354,48.24181110683126,1.0,0.9774436090225563
42200,raw,direct_vocab,23,11,512,0.02650243416428566,-0.011624115519225597,0.01512704137712717,0.062148064374923706,-0.027258489280939102,0.03547283262014389,0.42644020915031433,0.02039284259080887,0.04853173345327377,0.03446228802204132,0.02021939679980278,0.04865143448114395,0.03444366902112961,2.397368907928467,2.397623300552368,0.09642371535301208,0.19183343648910522,0.09360253810882568,0.18692222237586975,48.240162533411926,1.0,0.9774436090225563
42400,raw,direct_vocab,23,11,512,0.02470061555504799,-0.011622999794781208,0.015109308995306492,0.0579315684735775,-0.02725999243557453,0.03543660417199135,0.42637574672698975,0.020395012572407722,0.048524126410484314,0.034459568560123444,0.020221758633852005,0.04864361137151718,0.03444059565663338,2.3973679542541504,2.3976237773895264,0.09643040597438812,0.19184303283691406,0.09360106289386749,0.18691954016685486,48.23834182546403,1.0,0.9774436090225563
42600,raw,direct_vocab,23,11,512,0.02285931259393692,-0.011620013043284416,0.015093889087438583,0.053620513528585434,-0.02725677192211151,0.03540535643696785,0.4263165593147278,0.020395128056406975,0.04851558059453964,0.03445535525679588,0.020222043618559837,0.04863486811518669,0.03443603217601776,2.397366762161255,2.3976237773895264,0.09643633663654327,0.19185233116149902,0.09359895437955856,0.18691593408584595,48.23665264301748,1.0,0.9774436090225563
42800,raw,direct_vocab,23,11,512,0.021107152104377747,-0.011620499193668365,0.01508091390132904,0.049516063183546066,-0.02726096659898758,0.03537888452410698,0.4262687861919403,0.020393943414092064,0.048510968685150146,0.03445245698094368,0.020220978185534477,0.048630088567733765,0.03443275764584541,2.397366523742676,2.3976240158081055,0.0964418426156044,0.1918603479862213,0.09359649568796158,0.1869119554758072,48.2352607628421,1.0,0.9774436090225563
43000,raw,direct_vocab,23,11,512,0.019013455137610435,-0.011621693149209023,0.01506834663450718,0.04460898041725159,-0.027266578748822212,0.03535304591059685,0.42622482776641846,0.020387662574648857,0.04853690043091774,0.034462280571460724,0.020214611664414406,0.048655860126018524,0.03444201126694679,2.3973658084869385,2.3976244926452637,0.09644730389118195,0.19186779856681824,0.09359271824359894,0.18690641224384308,48.23400677094624,1.0,0.9774436090225563
43200,raw,direct_vocab,23,11,512,0.01695241965353489,-0.011621705256402493,0.015053738839924335,0.03977794200181961,-0.02726970799267292,0.03532279282808304,0.42617636919021606,0.020381061360239983,0.04856230318546295,0.03447168320417404,0.020207807421684265,0.048681121319532394,0.034450873732566833,2.397365093231201,2.3976247310638428,0.0964527428150177,0.1918763965368271,0.09358862787485123,0.18690069019794464,48.2326135489839,1.0,0.9774436090225563
43400,raw,direct_vocab,23,11,512,0.015188455581665039,-0.011621487326920033,0.015038182027637959,0.035642918199300766,-0.02727227285504341,0.03529026731848717,0.4261282980442047,0.0203720610588789,0.048591192811727524,0.03448162600398064,0.020198723301291466,0.04870991408824921,0.03446033596992493,2.397364616394043,2.3976247310638428,0.0964575782418251,0.19188381731510162,0.09358585625886917,0.1868963986635208,48.23123800335149,1.0,0.9774436090225563
43600,raw,direct_vocab,23,11,512,0.013564134016633034,-0.01162443496286869,0.015025433152914047,0.03183475136756897,-0.027282318100333214,0.03526439145207405,0.4260794520378113,0.020366569980978966,0.04861309379339218,0.03448983281850815,0.020193297415971756,0.04873177036643028,0.03446819633245468,2.397364377975464,2.397624969482422,0.09646221995353699,0.1918908804655075,0.09358391165733337,0.186894029378891,48.22982824982702,1.0,0.9774436090225563
43800,raw,direct_vocab,23,11,512,0.012376965954899788,-0.011627127416431904,0.015011868439614773,0.029052020981907845,-0.027291949838399887,0.03523683547973633,0.42602771520614624,0.020368795841932297,0.04863390699028969,0.03450135141611099,0.02019563876092434,0.04875253513455391,0.034479446709156036,2.3973636627197266,2.39762544631958,0.0964648500084877,0.1918969750404358,0.09358272701501846,0.18689094483852386,48.22833239806698,1.0,0.9774436090225563
44000,raw,direct_vocab,23,11,512,0.011317894794046879,-0.011628510430455208,0.014998065307736397,0.02656937576830387,-0.027298564091324806,0.03520877659320831,0.42597517371177673,0.020366640761494637,0.04865766689181328,0.03451215475797653,0.02019362337887287,0.0487762987613678,0.03449004888534546,2.3973634243011475,2.397624969482422,0.09646742790937424,0.19190311431884766,0.09358314424753189,0.18688920140266418,48.226816250547394,1.0,0.9774436090225563
44200,raw,direct_vocab,23,11,512,0.010155237279832363,-0.011627414263784885,0.01498518604785204,0.023842589929699898,-0.027298985049128532,0.0351824015378952,0.4259284436702728,0.020361075177788734,0.04867728054523468,0.03451917693018913,0.020188191905617714,0.048795998096466064,0.034496866166591644,2.3973631858825684,2.3976247310638428,0.09646949172019958,0.1919075846672058,0.09358435124158859,0.18688920140266418,48.225441805178804,1.0,0.9774436090225563
44400,raw,direct_vocab,23,11,512,0.009020648896694183,-0.011623764410614967,0.01497035101056099,0.021181082352995872,-0.02729337103664875,0.03515137732028961,0.42588233947753906,0.0203564390540123,0.0487099327147007,0.03453318774700165,0.020183440297842026,0.04882868751883507,0.034510523080825806,2.3973629474639893,2.3976247310638428,0.09647156298160553,0.19191107153892517,0.09358637779951096,0.18688976764678955,48.22409010246785,1.0,0.9774436090225563
44600,raw,direct_vocab,23,11,512,0.008049746975302696,-0.011621235869824886,0.014955135993659496,0.01890340819954872,-0.02729041874408722,0.035119492560625076,0.4258357584476471,0.020345451310276985,0.048754606395959854,0.034550029784440994,0.020172398537397385,0.0488734133541584,0.034527119249105453,2.39736270904541,2.3976247310638428,0.09647185355424881,0.19191274046897888,0.0935884490609169,0.18689046800136566,48.22273709617565,1.0,0.9774436090225563
44800,raw,direct_vocab,23,11,512,0.007160222623497248,-0.011618777178227901,0.014939774759113789,0.016816414892673492,-0.02728772535920143,0.035087380558252335,0.42578768730163574,0.02033287100493908,0.04879850521683693,0.03456568717956543,0.020159844309091568,0.04891746863722801,0.03454254940152168,2.397362470626831,2.3976247310638428,0.0964718610048294,0.19191277027130127,0.09359119087457657,0.18689267337322235,48.22133721996156,1.0,0.9774436090225563
45000,raw,direct_vocab,23,11,512,0.006326129660010338,-0.011615714989602566,0.014927451498806477,0.014859011396765709,-0.027283355593681335,0.035062067210674286,0.42574363946914673,0.02031680755317211,0.04883680120110512,0.03457680344581604,0.020143723115324974,0.04895581677556038,0.0345534011721611,2.397362470626831,2.3976244926452637,0.09647262841463089,0.19191302359104156,0.09359477460384369,0.18689458072185516,48.220051221911305,1.0,0.9774436090225563
45200,raw,direct_vocab,23,11,512,0.005880736745893955,-0.011610596440732479,0.014913306571543217,0.01381442230194807,-0.027274420484900475,0.035032808780670166,0.4256954491138458,0.020297838374972343,0.04886816814541817,0.03458300232887268,0.02012477070093155,0.0489872470498085,0.03455941379070282,2.397362232208252,2.3976244926452637,0.09647361189126968,0.19191324710845947,0.09359978884458542,0.18689674139022827,48.21864114132236,1.0,0.9774436090225563
45400,raw,direct_vocab,23,11,512,0.005206367000937462,-0.011603307910263538,0.014896242879331112,0.01223165076225996,-0.027260392904281616,0.034996695816516876,0.42564713954925537,0.020273618400096893,0.048891935497522354,0.03458277881145477,0.0201007928699255,0.049011003226041794,0.03455905243754387,2.397361993789673,2.3976242542266846,0.09647497534751892,0.19191211462020874,0.0936056599020958,0.18689939379692078,48.2172398803549,1.0,0.9774436090225563
45600,raw,direct_vocab,23,11,512,0.004561066627502441,-0.011596116237342358,0.014879547990858555,0.010716580785810947,-0.02724597603082657,0.03496065363287926,0.42560839653015137,0.0202480461448431,0.048915423452854156,0.034581735730171204,0.02007543109357357,0.049034588038921356,0.034557875245809555,2.3973617553710938,2.3976237773895264,0.09647570550441742,0.19191068410873413,0.09361155331134796,0.18690264225006104,48.21608035991144,1.0,0.9774436090225563
45800,raw,direct_vocab,23,11,512,0.004013878293335438,-0.011588024906814098,0.014859111048281193,0.009431689977645874,-0.02722919173538685,0.034915491938591,0.42557358741760254,0.020222386345267296,0.04894624650478363,0.03458431735634804,0.020049892365932465,0.04906551167368889,0.034560296684503555,2.3973615169525146,2.3976235389709473,0.09647401422262192,0.19190779328346252,0.09361770749092102,0.18690520524978638,48.21502841276514,1.0,0.9774436090225563
46000,raw,direct_vocab,23,11,512,0.00336363073438406,-0.011583054438233376,0.014844382181763649,0.00790428463369608,-0.027219325304031372,0.034883204847574234,0.42554524540901184,0.020197002217173576,0.048990119248628616,0.03459355980157852,0.02002461813390255,0.04910949990153313,0.034569479525089264,2.3973615169525146,2.397623062133789,0.09647176414728165,0.1919027864933014,0.09362359344959259,0.18690818548202515,48.21415367148751,1.0,0.9774436090225563
46200,raw,direct_vocab,23,11,512,0.002677011303603649,-0.011577998287975788,0.01483065728098154,0.006291154306381941,-0.027209065854549408,0.03485302999615669,0.4255198836326599,0.020168865099549294,0.049031808972358704,0.034600336104631424,0.019996656104922295,0.049151282757520676,0.03457619622349739,2.3973615169525146,2.39762282371521,0.096468985080719,0.19189807772636414,0.09362920373678207,0.18691153824329376,48.21333841351958,1.0,0.9774436090225563
46400,raw,direct_vocab,23,11,512,0.00256231427192688,-0.01157283689826727,0.014819051139056683,0.006022017449140549,-0.027198782190680504,0.03482811897993088,0.42549100518226624,0.02013540081679821,0.04907749593257904,0.0346064493060112,0.019963424652814865,0.049197107553482056,0.034582238644361496,2.3973615169525146,2.397622585296631,0.09646744281053543,0.19189509749412537,0.09363511204719543,0.18691414594650269,48.212435790403184,1.0,0.9774436090225563
46600,raw,direct_vocab,23,11,512,0.0022134333848953247,-0.0115671306848526,0.014806229621171951,0.005202430300414562,-0.02718726173043251,0.03480040654540062,0.42546141147613525,0.020106732845306396,0.04912599176168442,0.03461636230349541,0.019934915006160736,0.04924571514129639,0.03459206968545914,2.3973617553710938,2.397622585296631,0.09646479785442352,0.19189107418060303,0.09364033490419388,0.18691608309745789,48.21151162861029,1.0,0.9774436090225563
46800,raw,direct_vocab,23,11,512,0.001799832098186016,-0.011558454483747482,0.014793608337640762,0.0042305923998355865,-0.02716870605945587,0.0347730927169323,0.42543265223503113,0.020078903064131737,0.049162767827510834,0.03462083637714386,0.019907129928469658,0.049282606691122055,0.03459642082452774,2.3973615169525146,2.3976221084594727,0.09646140038967133,0.19188521802425385,0.09364501386880875,0.18691778182983398,48.21059251314746,1.0,0.9774436090225563
47000,raw,direct_vocab,23,11,512,0.001234416849911213,-0.01155126467347145,0.014781530946493149,0.002901762258261442,-0.027153732255101204,0.0347471684217453,0.4254024624824524,0.02004694752395153,0.04918768256902695,0.03461731597781181,0.019875094294548035,0.049307629466056824,0.03459274396300316,2.3973617553710938,2.3976218700408936,0.09645644575357437,0.19187885522842407,0.09364933520555496,0.18691930174827576,48.20965565566197,1.0,0.9774436090225563
47200,raw,direct_vocab,23,11,512,0.0009114695712924004,-0.011542350985109806,0.014770892448723316,0.002142764162272215,-0.027134792879223824,0.03472473472356796,0.4253709018230438,0.02001519314944744,0.04921238124370575,0.03461378812789917,0.01984333246946335,0.04933246225118637,0.03458906710147858,2.3973617553710938,2.3976213932037354,0.09645121544599533,0.1918720304965973,0.09365355968475342,0.186920166015625,48.20869472481404,1.0,0.9774436090225563
47400,raw,direct_vocab,23,11,512,0.0010242005810141563,-0.011529435403645039,0.014758395962417126,0.0024080295115709305,-0.027107208967208862,0.03469891846179962,0.42532727122306824,0.01997804082930088,0.04921828582882881,0.03459816426038742,0.019806254655122757,0.04933832958340645,0.03457316383719444,2.3973615169525146,2.3976211547851562,0.0964498370885849,0.19186849892139435,0.09365737438201904,0.18691982328891754,48.20740459122307,1.0,0.9774436090225563
47600,raw,direct_vocab,23,11,512,0.0011058943346142769,-0.011518812738358974,0.014741322956979275,0.002600387902930379,-0.027085211127996445,0.03466258570551872,0.42528051137924194,0.019944043830037117,0.04922131076455116,0.034582678228616714,0.019772274419665337,0.04934130981564522,0.03455736115574837,2.3973610401153564,2.397620677947998,0.09644819796085358,0.19186541438102722,0.09366016089916229,0.18691948056221008,48.20603972143947,1.0,0.9774436090225563
47800,raw,direct_vocab,23,11,512,0.0011702915653586388,-0.011507879942655563,0.0147255789488554,0.002752104541286826,-0.027062391862273216,0.03462925925850868,0.42523515224456787,0.019912246614694595,0.049224961549043655,0.034568604081869125,0.01974046416580677,0.04934503883123398,0.03454294800758362,2.3973608016967773,2.397620439529419,0.09644683450460434,0.19186264276504517,0.0936620831489563,0.18691858649253845,48.20469633784075,1.0,0.9774436090225563
48000,raw,direct_vocab,23,11,512,0.0015127453953027725,-0.011497641913592815,0.01471055019646883,0.003557841992005706,-0.027041425928473473,0.03459789976477623,0.4251862168312073,0.019878773018717766,0.049224380403757095,0.034551575779914856,0.019706901162862778,0.049344539642333984,0.03452557697892189,2.3973608016967773,2.39762020111084,0.09644512087106705,0.1918603777885437,0.09366384148597717,0.18691802024841309,48.20325541919148,1.0,0.9774436090225563
48200,raw,direct_vocab,23,11,512,0.0016695354133844376,-0.011490533128380775,0.014695694670081139,0.003927033394575119,-0.027027703821659088,0.03456679359078407,0.42513906955718994,0.019847990944981575,0.04922763258218765,0.03453781083226204,0.01967596635222435,0.04934786632657051,0.03451138734817505,2.397360324859619,2.39762020111084,0.09644367545843124,0.19185739755630493,0.09366447478532791,0.1869162619113922,48.20186637335737,1.0,0.9774436090225563
48400,raw,direct_vocab,23,11,512,0.0018477654084563255,-0.011485527269542217,0.01468259934335947,0.00434672087430954,-0.02701878733932972,0.03453964367508888,0.4250940978527069,0.01981719210743904,0.049225103110075,0.03452114760875702,0.01964494213461876,0.04934533312916756,0.03449428826570511,2.3973605632781982,2.3976194858551025,0.09644193202257156,0.19185414910316467,0.0936654582619667,0.18691515922546387,48.2005241397202,1.0,0.9774436090225563
48600,raw,direct_vocab,23,11,512,0.0021007834002375603,-0.011478864587843418,0.014666927047073841,0.004942524246871471,-0.02700638584792614,0.03450695797801018,0.42504259943962097,0.01978093571960926,0.04921725019812584,0.034499093890190125,0.01960836537182331,0.0493374727666378,0.03447170555591583,2.397360324859619,2.3976192474365234,0.0964396521449089,0.19185075163841248,0.0936664566397667,0.18691396713256836,48.1990413079743,1.0,0.9774436090225563
48800,raw,direct_vocab,23,11,512,0.002113407477736473,-0.01147196814417839,0.014651171863079071,0.004972837865352631,-0.026993487030267715,0.03447413817048073,0.4249902367591858,0.01974545419216156,0.04920211806893349,0.034473784267902374,0.019572602584958076,0.04932227358222008,0.034445829689502716,2.39736008644104,2.3976190090179443,0.0964372307062149,0.19184774160385132,0.09366662055253983,0.18691229820251465,48.19754956613134,1.0,0.9774436090225563
49000,raw,direct_vocab,23,11,512,0.002203403040766716,-0.011468457989394665,0.014637676067650318,0.005185177084058523,-0.02698824740946293,0.03444623574614525,0.42494267225265503,0.019708087667822838,0.04917537793517113,0.03444173187017441,0.019535008817911148,0.04929549992084503,0.03441324830055237,2.39736008644104,2.3976187705993652,0.09643479436635971,0.19184455275535583,0.09366612136363983,0.18691003322601318,48.196179351703414,1.0,0.9774436090225563
49200,raw,direct_vocab,23,11,512,0.002290007658302784,-0.011463415808975697,0.014624961651861668,0.005389569327235222,-0.02697933092713356,0.03442008048295975,0.4248962104320526,0.019669514149427414,0.04914204776287079,0.03440578281879425,0.019496141001582146,0.04926217347383499,0.03437681868672371,2.39736008644104,2.397618293762207,0.09643209725618362,0.191839799284935,0.09366553276777267,0.1869083195924759,48.194824295428106,1.0,0.9774436090225563
49400,raw,direct_vocab,23,11,512,0.002263893373310566,-0.011457249522209167,0.014613756909966469,0.005328656639903784,-0.026967590674757957,0.034397244453430176,0.42485255002975464,0.019633430987596512,0.04913586750626564,0.034384649246931076,0.019459770992398262,0.049256034195423126,0.03435520455241203,2.397359609603882,2.397618293762207,0.09643015265464783,0.19183549284934998,0.09366512298583984,0.1869073510169983,48.193571784296346,1.0,0.9774436090225563
49600,raw,direct_vocab,23,11,512,0.0022991523146629333,-0.011452318169176579,0.014608659781515598,0.005412133876234293,-0.0269584059715271,0.03438833728432655,0.424814373254776,0.01959702931344509,0.04913468658924103,0.034365858882665634,0.019423160701990128,0.04925481975078583,0.03433595225214958,2.3973593711853027,2.397617816925049,0.09642790257930756,0.19183221459388733,0.09366475045681,0.18690651655197144,48.1924775517728,1.0,0.9774436090225563
49800,raw,direct_vocab,23,11,512,0.0025640446692705154,-0.011450720019638538,0.014603297226130962,0.006036175414919853,-0.026956845074892044,0.034378521144390106,0.4247796833515167,0.01956317201256752,0.049140557646751404,0.03435186296701431,0.019389204680919647,0.04926064983010292,0.03432154655456543,2.3973593711853027,2.397617816925049,0.09642574191093445,0.191828191280365,0.09366448223590851,0.18690651655197144,48.1914770164938,1.0,0.9774436090225563
50000,raw,direct_vocab,23,11,512,0.0028503593057394028,-0.011449643410742283,0.014598327688872814,0.006710777059197426,-0.026956602931022644,0.03436974436044693,0.42474356293678284,0.01953233778476715,0.04914001375436783,0.03433617576956749,0.01935834251344204,0.04926010221242905,0.03430553898215294,2.3973593711853027,2.3976175785064697,0.09642302989959717,0.19182375073432922,0.0936649739742279,0.18690720200538635,48.19042453228195,1.0,0.9774436354637146
