,coord_mode,input_projection_mode,k,alpha,beta,C_in,C_out,coh_mean_k,align_k,cos_global,alpha2,beta2,alpha2beta2,epoch
2089,decoded,direct_vocab,11,0.41544816,0.44850236,0.0059359134,0.025674138,0.015805027,0.9968349,0.92458284,0.17259717,0.20115437,0.034718674,37800
2090,decoded,direct_vocab,1,0.43858397,0.47636518,0.03705483,0.01912557,0.0280902,0.9969823,0.16602717,0.1923559,0.22692378,0.043650128,38000
2091,decoded,direct_vocab,2,0.43533275,0.47151047,0.017852876,0.03670992,0.027281398,0.99680054,-0.88522243,0.18951459,0.22232212,0.042133287,38000
2092,decoded,direct_vocab,3,0.456076,0.48990417,0.049911924,0.0062909406,0.028101433,0.9958911,-0.5544548,0.20800531,0.24000609,0.04992254,38000
2093,decoded,direct_vocab,4,0.43634555,0.47561112,0.02654539,0.0301813,0.028363345,0.99654216,-0.9722275,0.19039744,0.22620595,0.043069035,38000
2094,decoded,direct_vocab,5,0.40752503,0.44172403,0.02786844,0.025711307,0.026789874,0.9946751,-0.99885875,0.16607665,0.19512013,0.032404896,38000
2095,decoded,direct_vocab,6,0.432678,0.46661896,0.0198292,0.017908242,0.018868722,0.99571574,-0.5621811,0.18721026,0.21773325,0.0407619,38000
2096,decoded,direct_vocab,7,0.44292116,0.47816798,0.018318325,0.01403761,0.016177967,0.9962686,-0.12680393,0.19617915,0.22864462,0.044855308,38000
2097,decoded,direct_vocab,8,0.43559676,0.47737643,0.07897229,0.043731265,0.061351776,0.99386436,0.75809383,0.18974455,0.22788826,0.043240555,38000
2098,decoded,direct_vocab,9,0.44715664,0.48367706,0.044244528,0.031108128,0.037676327,0.99471784,0.1585058,0.19994906,0.23394349,0.04677678,38000
2099,decoded,direct_vocab,10,0.44433716,0.47961235,0.04338558,0.018189287,0.030787434,0.9948155,-0.04749893,0.19743551,0.230028,0.045415696,38000
2100,decoded,direct_vocab,11,0.4154208,0.44846922,0.0060599577,0.025597645,0.015828801,0.9968379,0.9464093,0.17257445,0.20112464,0.034708973,38000
2101,decoded,direct_vocab,1,0.4385925,0.47634587,0.03707249,0.019115167,0.02809383,0.9969855,0.1608285,0.19236338,0.22690539,0.043648288,38200
2102,decoded,direct_vocab,2,0.4353348,0.47150367,0.017837638,0.036623094,0.027230367,0.996808,-0.8876363,0.1895164,0.22231571,0.042132474,38200
2103,decoded,direct_vocab,3,0.4560515,0.48989087,0.04989096,0.006337832,0.028114397,0.99589336,-0.5502043,0.20798297,0.23999307,0.04991447,38200
2104,decoded,direct_vocab,4,0.4363068,0.47558,0.026501562,0.030231688,0.028366625,0.99654406,-0.9718749,0.19036363,0.22617634,0.043055747,38200
2105,decoded,direct_vocab,5,0.40754998,0.44173133,0.027997036,0.02568121,0.026839122,0.9946811,-0.99922323,0.16609699,0.19512658,0.032409936,38200
2106,decoded,direct_vocab,6,0.43265572,0.4665823,0.01972041,0.017980274,0.018850341,0.99572134,-0.545139,0.18719098,0.21769904,0.040751297,38200
2107,decoded,direct_vocab,7,0.44291577,0.478138,0.018352492,0.014012322,0.016182408,0.99627554,-0.11901899,0.19617438,0.22861594,0.04484859,38200
2108,decoded,direct_vocab,8,0.43561342,0.4773705,0.07885798,0.04371833,0.061288156,0.99388015,0.7552514,0.18975906,0.2278826,0.043242786,38200
2109,decoded,direct_vocab,9,0.4471429,0.48366392,0.04426071,0.031125424,0.03769307,0.99471706,0.1576205,0.19993678,0.23393078,0.046771366,38200
2110,decoded,direct_vocab,10,0.444321,0.47958413,0.043258667,0.018239584,0.030749125,0.9948254,-0.053137526,0.19742116,0.23000094,0.045407053,38200
2111,decoded,direct_vocab,11,0.41539457,0.4484357,0.0061696214,0.025548462,0.015859041,0.9968403,0.9690367,0.17255265,0.20109457,0.0346994,38200
2112,decoded,direct_vocab,1,0.43858033,0.47632712,0.037078474,0.019112142,0.028095309,0.99698794,0.15464179,0.19235271,0.22688752,0.04364243,38400
2113,decoded,direct_vocab,2,0.43534255,0.4714966,0.017848387,0.036523476,0.027185932,0.99681664,-0.88697594,0.18952313,0.22230905,0.04213271,38400
2114,decoded,direct_vocab,3,0.4560299,0.48987818,0.04989442,0.006362276,0.028128348,0.99589616,-0.54453486,0.20796326,0.23998062,0.04990715,38400
2115,decoded,direct_vocab,4,0.43626487,0.47554865,0.026484039,0.030279882,0.02838196,0.99654645,-0.9708709,0.19032703,0.22614652,0.043041795,38400
2116,decoded,direct_vocab,5,0.40758094,0.4417414,0.028125407,0.025669111,0.026897259,0.99468714,-0.9994534,0.16612223,0.19513547,0.03241634,38400
2117,decoded,direct_vocab,6,0.43263146,0.46654713,0.019602036,0.018046312,0.018824175,0.9957268,-0.5276742,0.18716998,0.21766622,0.040740583,38400
2118,decoded,direct_vocab,7,0.44291043,0.47810757,0.01841822,0.01400162,0.01620992,0.9962818,-0.11267003,0.19616964,0.22858685,0.0448418,38400
2119,decoded,direct_vocab,8,0.435627,0.47736552,0.07879129,0.043731462,0.06126138,0.9938938,0.752538,0.18977089,0.22787784,0.04324458,38400
2120,decoded,direct_vocab,9,0.44713616,0.4836496,0.044304002,0.031124622,0.03771431,0.9947164,0.15669669,0.19993074,0.23391695,0.04676719,38400
2121,decoded,direct_vocab,10,0.44430995,0.47955742,0.043176223,0.018280942,0.030728582,0.9948334,-0.05908478,0.19741133,0.22997533,0.045399737,38400
2122,decoded,direct_vocab,11,0.41537455,0.44840193,0.00629917,0.025485938,0.015892554,0.9968425,0.983913,0.17253602,0.20106429,0.03469083,38400
2123,decoded,direct_vocab,1,0.43856424,0.4763071,0.037095625,0.019126425,0.028111026,0.9969908,0.14944908,0.1923386,0.22686845,0.043635562,38600
2124,decoded,direct_vocab,2,0.43533337,0.47148728,0.017836094,0.03645153,0.027143812,0.9968243,-0.8864796,0.18951514,0.22230026,0.042129267,38600
2125,decoded,direct_vocab,3,0.4560048,0.48986354,0.049863767,0.0063786744,0.02812122,0.995899,-0.5376887,0.20794037,0.23996629,0.04989868,38600
2126,decoded,direct_vocab,4,0.43623295,0.4755148,0.026492162,0.030275287,0.028383724,0.9965497,-0.970219,0.19029918,0.22611432,0.04302937,38600
2127,decoded,direct_vocab,5,0.4076127,0.44175437,0.028248336,0.02570397,0.026976153,0.99469423,-0.99966234,0.16614813,0.19514692,0.032423295,38600
2128,decoded,direct_vocab,6,0.4326069,0.4665106,0.019494329,0.018110737,0.018802533,0.99573207,-0.5132475,0.18714873,0.21763213,0.04072958,38600
2129,decoded,direct_vocab,7,0.44291484,0.47807476,0.018489912,0.013984732,0.016237322,0.9962874,-0.10670288,0.19617356,0.22855547,0.04483654,38600
2130,decoded,direct_vocab,8,0.43564296,0.4773591,0.07870175,0.04376749,0.06123462,0.9939079,0.74952364,0.18978478,0.2278717,0.043246582,38600
2131,decoded,direct_vocab,9,0.44712743,0.48363382,0.044347197,0.031154908,0.037751053,0.99471474,0.15556985,0.19992293,0.23390166,0.046762306,38600
2132,decoded,direct_vocab,10,0.44430467,0.4795303,0.043119777,0.018318046,0.030718911,0.9948406,-0.06412441,0.19740665,0.22994931,0.045393523,38600
2133,decoded,direct_vocab,11,0.41534355,0.44836637,0.0064480524,0.02538533,0.01591669,0.99684423,0.99311393,0.17251027,0.2010324,0.034680154,38600
2134,decoded,direct_vocab,1,0.43855435,0.47628585,0.03708543,0.01913396,0.028109696,0.9969934,0.14400217,0.19232991,0.2268482,0.043629695,38800
2135,decoded,direct_vocab,2,0.4353318,0.47147712,0.017819222,0.036388326,0.027103774,0.9968309,-0.88520634,0.18951377,0.22229068,0.042127144,38800
2136,decoded,direct_vocab,3,0.4559855,0.48984784,0.049854085,0.0063909753,0.02812253,0.99590284,-0.53565603,0.20792276,0.23995091,0.049891256,38800
2137,decoded,direct_vocab,4,0.43620157,0.4754803,0.026523776,0.030232389,0.028378082,0.99655235,-0.9700375,0.19027181,0.2260815,0.043016937,38800
2138,decoded,direct_vocab,5,0.40764543,0.4417708,0.028359467,0.025718655,0.027039062,0.99470025,-0.9998098,0.1661748,0.19516143,0.032430913,38800
2139,decoded,direct_vocab,6,0.43259472,0.46647438,0.019415941,0.018167818,0.01879188,0.9957364,-0.49986315,0.18713818,0.21759835,0.04072096,38800
2140,decoded,direct_vocab,7,0.44292182,0.47804144,0.018574204,0.013970322,0.016272264,0.9962938,-0.10468293,0.19617973,0.22852361,0.0448317,38800
2141,decoded,direct_vocab,8,0.43564713,0.47735256,0.07859576,0.04379885,0.061197303,0.9939206,0.74669236,0.18978842,0.22786547,0.04324623,38800
2142,decoded,direct_vocab,9,0.4471232,0.48361868,0.04439101,0.031185664,0.03778834,0.9947126,0.15388839,0.19991915,0.23388703,0.046758495,38800
2143,decoded,direct_vocab,10,0.44430366,0.47950327,0.043067947,0.01835182,0.030709883,0.99484766,-0.06957579,0.19740574,0.22992338,0.045388196,38800
2144,decoded,direct_vocab,11,0.41531643,0.4483307,0.0065946137,0.02527465,0.015934631,0.9968457,0.9982544,0.17248774,0.20100042,0.034670107,38800
2145,decoded,direct_vocab,1,0.43853408,0.47626424,0.037075754,0.01913741,0.028106581,0.99699605,0.13834971,0.19231214,0.22682762,0.043621704,39000
2146,decoded,direct_vocab,2,0.43532488,0.47146466,0.017794892,0.036323126,0.02705901,0.9968399,-0.884568,0.18950775,0.22227892,0.04212358,39000
2147,decoded,direct_vocab,3,0.45596167,0.48983076,0.049847066,0.0064109946,0.02812903,0.99590665,-0.53492135,0.20790105,0.23993418,0.049882565,39000
2148,decoded,direct_vocab,4,0.43615937,0.47544563,0.026554437,0.03020586,0.028380148,0.996555,-0.9699295,0.190235,0.22604854,0.043002345,39000
2149,decoded,direct_vocab,5,0.40770456,0.44178954,0.028485335,0.025728123,0.027106728,0.99470586,-0.99991304,0.166223,0.195178,0.032443073,39000
2150,decoded,direct_vocab,6,0.43256992,0.4664369,0.019321289,0.01822597,0.01877363,0.99574095,-0.4864696,0.18711674,0.21756338,0.04070975,39000
2151,decoded,direct_vocab,7,0.44292057,0.47800636,0.018646445,0.013957973,0.01630221,0.99630004,-0.10407496,0.19617863,0.22849008,0.044824872,39000
2152,decoded,direct_vocab,8,0.4356662,0.47734463,0.078494005,0.04381539,0.061154697,0.9939297,0.7438404,0.18980505,0.2278579,0.04324858,39000
2153,decoded,direct_vocab,9,0.44711643,0.48360306,0.04441346,0.031203719,0.03780859,0.99471134,0.15203282,0.1999131,0.23387192,0.046754062,39000
2154,decoded,direct_vocab,10,0.44429716,0.47947666,0.04300714,0.018379366,0.030693252,0.994854,-0.07484772,0.19739997,0.22989787,0.045381833,39000
2155,decoded,direct_vocab,11,0.4153006,0.44829535,0.0067285537,0.025182856,0.015955705,0.9968472,0.9999831,0.1724746,0.20096873,0.034662,39000
2156,decoded,direct_vocab,1,0.43852177,0.47624347,0.037065316,0.019133396,0.028099356,0.9969994,0.1330562,0.19230135,0.22680783,0.043615453,39200
2157,decoded,direct_vocab,2,0.4353332,0.4714516,0.017758392,0.036264077,0.027011234,0.9968497,-0.8846882,0.189515,0.22226661,0.042122856,39200
2158,decoded,direct_vocab,3,0.45593455,0.48981407,0.049831845,0.006447579,0.028139712,0.9959093,-0.5341099,0.20787632,0.23991783,0.049873237,39200
2159,decoded,direct_vocab,4,0.43611702,0.4754113,0.026592674,0.03020181,0.028397242,0.9965582,-0.96970576,0.19019806,0.2260159,0.042987786,39200
2160,decoded,direct_vocab,5,0.4077467,0.441812,0.028628433,0.025717597,0.027173016,0.99471104,-0.9999852,0.16625737,0.19519785,0.03245308,39200
2161,decoded,direct_vocab,6,0.43254885,0.4663997,0.0192539,0.018254165,0.018754032,0.9957445,-0.47611788,0.1870985,0.21752869,0.040699292,39200
2162,decoded,direct_vocab,7,0.4429254,0.4779707,0.018705327,0.013951492,0.01632841,0.99630815,-0.101574406,0.1961829,0.22845598,0.044819158,39200
2163,decoded,direct_vocab,8,0.43568158,0.4773369,0.078409456,0.04384905,0.061129253,0.99393505,0.7412299,0.18981844,0.22785053,0.043250233,39200
2164,decoded,direct_vocab,9,0.4470973,0.4835878,0.044462867,0.031228712,0.03784579,0.9947108,0.15002939,0.199896,0.23385715,0.046747107,39200
2165,decoded,direct_vocab,10,0.44429564,0.47945178,0.042929865,0.018425494,0.03067768,0.994862,-0.078087375,0.19739862,0.229874,0.04537681,39200
2166,decoded,direct_vocab,11,0.41527495,0.44826064,0.0069085164,0.025105799,0.016007157,0.9968484,0.9992044,0.17245328,0.2009376,0.03465235,39200
2167,decoded,direct_vocab,1,0.43851072,0.47622278,0.037062094,0.01914282,0.028102458,0.9970029,0.12727503,0.19229165,0.22678813,0.043609463,39400
2168,decoded,direct_vocab,2,0.43533075,0.47143704,0.01772567,0.036197733,0.026961703,0.996859,-0.88563675,0.18951286,0.22225288,0.04211978,39400
2169,decoded,direct_vocab,3,0.45590574,0.4897973,0.049837578,0.0064830044,0.02816029,0.99591106,-0.53384566,0.20785004,0.2399014,0.049863514,39400
2170,decoded,direct_vocab,4,0.43608582,0.47537673,0.026656268,0.03019078,0.028423525,0.99656177,-0.96955574,0.19017084,0.22598302,0.04297538,39400
2171,decoded,direct_vocab,5,0.40778655,0.4418374,0.028801758,0.025717495,0.027259625,0.9947166,-0.9999973,0.16628987,0.19522029,0.032463156,39400
2172,decoded,direct_vocab,6,0.43253618,0.4663638,0.01920346,0.018311843,0.018757652,0.99574894,-0.46613204,0.18708755,0.21749519,0.04069064,39400
2173,decoded,direct_vocab,7,0.44291857,0.4779344,0.018780453,0.013947716,0.016364085,0.99631554,-0.101508945,0.19617686,0.22842129,0.04481097,39400
2174,decoded,direct_vocab,8,0.43570033,0.47732994,0.0782991,0.04390547,0.061102286,0.9939408,0.73856163,0.18983477,0.22784387,0.043252688,39400
2175,decoded,direct_vocab,9,0.4470821,0.48357174,0.04450057,0.031235298,0.037867934,0.99470896,0.14821458,0.1998824,0.23384163,0.046740826,39400
2176,decoded,direct_vocab,10,0.44428328,0.479427,0.042841773,0.018466132,0.030653954,0.99486953,-0.081445016,0.19738764,0.22985026,0.0453696,39400
2177,decoded,direct_vocab,11,0.41525212,0.4482256,0.007118549,0.0249983,0.016058424,0.9968492,0.99673945,0.17243433,0.20090617,0.03464312,39400
2178,decoded,direct_vocab,1,0.4385024,0.476204,0.037089553,0.019149868,0.02811971,0.99700904,0.11998573,0.19228436,0.22677025,0.043604374,39600
2179,decoded,direct_vocab,2,0.43532133,0.4714231,0.017691694,0.036162052,0.026926873,0.99686706,-0.88445,0.18950467,0.22223973,0.04211547,39600
2180,decoded,direct_vocab,3,0.45588708,0.48978126,0.04982986,0.0065200943,0.028174978,0.9959125,-0.5349882,0.20783302,0.23988569,0.049856167,39600
2181,decoded,direct_vocab,4,0.43604982,0.4753436,0.026711935,0.03017305,0.028442493,0.9965645,-0.96884745,0.19013944,0.22595155,0.0429623,39600
2182,decoded,direct_vocab,5,0.4078237,0.44186655,0.028946385,0.025722869,0.027334627,0.99472266,-0.99998045,0.16632017,0.19524604,0.032473356,39600
2183,decoded,direct_vocab,6,0.43251634,0.46633062,0.01916239,0.018392585,0.018777488,0.9957529,-0.45698926,0.18707038,0.21746424,0.04068112,39600
2184,decoded,direct_vocab,7,0.4429124,0.4778994,0.01885547,0.013918545,0.016387008,0.99632305,-0.10203691,0.19617139,0.22838783,0.044803157,39600
2185,decoded,direct_vocab,8,0.43570942,0.4773256,0.07820533,0.043949746,0.06107754,0.9939467,0.7360175,0.1898427,0.22783972,0.04325371,39600
2186,decoded,direct_vocab,9,0.44706765,0.48355725,0.044539843,0.03124433,0.03789209,0.9947072,0.14569661,0.19986948,0.23382762,0.046735007,39600
2187,decoded,direct_vocab,10,0.44427282,0.4794045,0.042740557,0.018491518,0.030616038,0.99487704,-0.08506115,0.19737834,0.22982869,0.045363203,39600
2188,decoded,direct_vocab,11,0.41524383,0.44819248,0.007331967,0.024937283,0.016134625,0.99685025,0.9920338,0.17242745,0.20087649,0.03463662,39600
2189,decoded,direct_vocab,1,0.43849152,0.47618634,0.037119728,0.019149156,0.028134443,0.99701536,0.11510694,0.19227481,0.22675343,0.043598972,39800
2190,decoded,direct_vocab,2,0.4353129,0.47140923,0.017708007,0.036105137,0.026906572,0.9968747,-0.88443655,0.18949732,0.22222666,0.04211136,39800
2191,decoded,direct_vocab,3,0.4558725,0.4897647,0.049808796,0.00655347,0.028181134,0.99591535,-0.5369089,0.20781974,0.23986945,0.049849607,39800
2192,decoded,direct_vocab,4,0.4360129,0.4753118,0.026726184,0.030218309,0.028472247,0.9965677,-0.96846163,0.19010724,0.22592129,0.042949274,39800
2193,decoded,direct_vocab,5,0.40787008,0.4418972,0.029126093,0.025729122,0.027427606,0.99472743,-0.99995756,0.16635801,0.19527315,0.03248525,39800
2194,decoded,direct_vocab,6,0.43249872,0.46629882,0.019171048,0.018454596,0.018812822,0.9957574,-0.44790837,0.18705514,0.21743459,0.040672258,39800
2195,decoded,direct_vocab,7,0.44290307,0.47786388,0.018937295,0.013877972,0.016407633,0.9963288,-0.10282335,0.19616313,0.22835389,0.044794615,39800
2196,decoded,direct_vocab,8,0.4357251,0.4773219,0.07818594,0.044019084,0.06110251,0.9939524,0.73239,0.18985635,0.22783619,0.04325615,39800
2197,decoded,direct_vocab,9,0.44704854,0.4835423,0.044580236,0.031253107,0.03791667,0.9947058,0.1423532,0.1998524,0.23381315,0.046728123,39800
2198,decoded,direct_vocab,10,0.44426507,0.47938243,0.042638,0.018522432,0.030580215,0.99488354,-0.08612962,0.19737145,0.22980751,0.045357443,39800
2199,decoded,direct_vocab,11,0.41521186,0.44815925,0.007586804,0.024900513,0.016243659,0.99685025,0.98493034,0.17240089,0.20084672,0.034626152,39800
2200,decoded,direct_vocab,1,0.43848628,0.47616917,0.037147537,0.019166604,0.02815707,0.9970209,0.110815875,0.19227022,0.22673708,0.04359479,40000
2201,decoded,direct_vocab,2,0.43530485,0.471395,0.01770408,0.036034003,0.026869042,0.9968825,-0.88325655,0.18949032,0.22221324,0.042107258,40000
2202,decoded,direct_vocab,3,0.4558459,0.48974794,0.049776968,0.0065655257,0.028171247,0.99591756,-0.53754795,0.20779547,0.23985304,0.049840376,40000
2203,decoded,direct_vocab,4,0.4359892,0.47528058,0.026742786,0.030248694,0.02849574,0.99657005,-0.96816796,0.19008659,0.22589163,0.04293897,40000
2204,decoded,direct_vocab,5,0.40791506,0.44192985,0.029314565,0.025732161,0.027523363,0.9947311,-0.9999402,0.1663947,0.195302,0.032497216,40000
2205,decoded,direct_vocab,6,0.43248305,0.46626714,0.019167513,0.018474814,0.018821163,0.99576247,-0.4366288,0.18704158,0.21740505,0.040663786,40000
2206,decoded,direct_vocab,7,0.44288933,0.47782734,0.0190044,0.013846456,0.016425429,0.9963342,-0.103940755,0.19615096,0.22831897,0.044784985,40000
2207,decoded,direct_vocab,8,0.43574208,0.4773187,0.07817022,0.044064995,0.061117604,0.99395835,0.728745,0.18987116,0.22783315,0.043258946,40000
2208,decoded,direct_vocab,9,0.44702902,0.483528,0.044591244,0.031254053,0.03792265,0.99470484,0.13798046,0.19983494,0.23379931,0.046721272,40000
2209,decoded,direct_vocab,10,0.4442584,0.4793607,0.042550825,0.018515673,0.030533249,0.9948883,-0.08671821,0.19736552,0.22978668,0.045351967,40000
2210,decoded,direct_vocab,11,0.41518748,0.44812632,0.0078116995,0.024846325,0.016329013,0.99685013,0.97757727,0.17238064,0.2008172,0.034616996,40000
2211,decoded,direct_vocab,1,0.43848062,0.4761502,0.03716495,0.019181533,0.028173242,0.9970264,0.10829816,0.19226526,0.22671902,0.04359019,40200
2212,decoded,direct_vocab,2,0.43530113,0.4713773,0.017694943,0.03599799,0.026846467,0.99688935,-0.8841314,0.18948707,0.22219656,0.042103376,40200
2213,decoded,direct_vocab,3,0.4558217,0.48973018,0.049762376,0.0065846527,0.028173514,0.9959192,-0.53847784,0.20777342,0.23983565,0.049831472,40200
2214,decoded,direct_vocab,4,0.43595156,0.47524723,0.026718896,0.030283518,0.028501207,0.9965711,-0.9682557,0.19005376,0.22585994,0.042925533,40200
2215,decoded,direct_vocab,5,0.40795997,0.44196224,0.029497115,0.02574463,0.027620872,0.99474263,-0.99990904,0.16643134,0.19533062,0.032509137,40200
2216,decoded,direct_vocab,6,0.4324624,0.46623453,0.019165082,0.01848939,0.018827237,0.9957667,-0.42525035,0.18702373,0.21737464,0.040654216,40200
2217,decoded,direct_vocab,7,0.4428759,0.4777899,0.019065872,0.013815332,0.016440602,0.9963399,-0.10504285,0.19613905,0.2282832,0.04477525,40200
2218,decoded,direct_vocab,8,0.43575412,0.47731456,0.07813948,0.04409732,0.061118398,0.993966,0.72545946,0.18988165,0.22782919,0.04326058,40200
2219,decoded,direct_vocab,9,0.4470186,0.4835131,0.044588152,0.031259894,0.03792402,0.99470586,0.13338281,0.19982563,0.2337849,0.046716213,40200
2220,decoded,direct_vocab,10,0.44424883,0.47933772,0.042438116,0.01850406,0.030471088,0.9948924,-0.08886139,0.19735701,0.22976466,0.045345668,40200
2221,decoded,direct_vocab,11,0.41517964,0.44809246,0.008026913,0.024786761,0.016406838,0.9968514,0.9686243,0.17237413,0.20078686,0.03461046,40200
2222,decoded,direct_vocab,1,0.43847564,0.47613287,0.03716851,0.019173026,0.028170768,0.99703115,0.10547676,0.19226089,0.22670251,0.043586027,40400
2223,decoded,direct_vocab,2,0.43530005,0.4713608,0.017706122,0.035978932,0.026842527,0.99689525,-0.8847633,0.18948613,0.222181,0.04210022,40400
2224,decoded,direct_vocab,3,0.45580104,0.4897142,0.049746312,0.0065948586,0.028170586,0.99592036,-0.54055214,0.20775458,0.23982,0.049823705,40400
2225,decoded,direct_vocab,4,0.43593034,0.4752154,0.026724098,0.03032198,0.02852304,0.9965712,-0.96827304,0.19003527,0.22582968,0.0429156,40400
2226,decoded,direct_vocab,5,0.4080012,0.44199702,0.02967272,0.02575418,0.02771345,0.9947536,-0.99987584,0.16646498,0.19536136,0.032520827,40400
2227,decoded,direct_vocab,6,0.43244675,0.46620438,0.019170241,0.018518364,0.018844303,0.9957708,-0.4102358,0.18701018,0.21734652,0.040646013,40400
2228,decoded,direct_vocab,7,0.44285473,0.47775427,0.019122604,0.013787718,0.01645516,0.9963458,-0.1089556,0.1961203,0.22824913,0.04476429,40400
2229,decoded,direct_vocab,8,0.4357602,0.47731262,0.07810077,0.044124935,0.06111285,0.99397486,0.7224001,0.18988696,0.22782734,0.043261442,40400
2230,decoded,direct_vocab,9,0.4469998,0.48350078,0.04457945,0.031281054,0.03793025,0.99470735,0.12883441,0.1998088,0.23377301,0.046709906,40400
2231,decoded,direct_vocab,10,0.4442408,0.47931626,0.042310387,0.01849321,0.0304018,0.99489605,-0.091577776,0.19734989,0.22974408,0.045339968,40400
2232,decoded,direct_vocab,11,0.41514888,0.44806105,0.008231561,0.024734722,0.016483141,0.9968522,0.9576997,0.17234859,0.20075871,0.03460048,40400
2233,decoded,direct_vocab,1,0.43846604,0.47611555,0.037178125,0.01916708,0.028172603,0.9970352,0.10214603,0.19225247,0.22668602,0.043580946,40600
2234,decoded,direct_vocab,2,0.4353037,0.47134274,0.017739475,0.035952676,0.026846075,0.9969007,-0.88633394,0.1894893,0.22216398,0.0420977,40600
2235,decoded,direct_vocab,3,0.45577905,0.48969826,0.049749985,0.0066063986,0.028178193,0.99592185,-0.54261994,0.20773454,0.23980439,0.049815655,40600
2236,decoded,direct_vocab,4,0.4359005,0.4751837,0.026707856,0.030362166,0.028535012,0.99657184,-0.9681815,0.19000925,0.22579955,0.042904004,40600
2237,decoded,direct_vocab,5,0.40804237,0.4420326,0.02982807,0.025776483,0.027802277,0.99476457,-0.99985933,0.16649857,0.19539282,0.032532625,40600
2238,decoded,direct_vocab,6,0.43242925,0.46617514,0.019145776,0.018541642,0.018843709,0.9957746,-0.39541757,0.18699506,0.21731927,0.040637627,40600
2239,decoded,direct_vocab,7,0.44283983,0.47771803,0.019166546,0.013748257,0.016457401,0.9963508,-0.11439923,0.19610712,0.22821452,0.04475449,40600
2240,decoded,direct_vocab,8,0.4357724,0.47731104,0.07806863,0.04415783,0.06111323,0.993983,0.71972394,0.18989758,0.22782584,0.043263577,40600
2241,decoded,direct_vocab,9,0.44698143,0.48348764,0.044575192,0.031301707,0.03793845,0.9947103,0.12341953,0.1997924,0.2337603,0.046703532,40600
2242,decoded,direct_vocab,10,0.4442311,0.47929487,0.042183824,0.018491922,0.030337874,0.9948997,-0.09423746,0.19734126,0.22972357,0.04533394,40600
2243,decoded,direct_vocab,11,0.41512296,0.44803113,0.0084276805,0.0246624,0.01654504,0.9968526,0.9452331,0.17232707,0.20073189,0.034591537,40600
2244,decoded,direct_vocab,1,0.43845,0.47609827,0.037231773,0.01917748,0.028204627,0.9970398,0.09946705,0.1922384,0.22666956,0.043574594,40800
2245,decoded,direct_vocab,2,0.43529367,0.47132245,0.017804133,0.035922855,0.026863493,0.99690545,-0.88887376,0.18948059,0.22214484,0.042092137,40800
2246,decoded,direct_vocab,3,0.45576197,0.48968035,0.049759,0.0066253934,0.028192196,0.99592376,-0.5459409,0.20771897,0.23978685,0.049808275,40800
2247,decoded,direct_vocab,4,0.43588626,0.475151,0.02669809,0.030426193,0.028562142,0.9965729,-0.9673517,0.18999684,0.22576848,0.0428953,40800
2248,decoded,direct_vocab,5,0.4080806,0.44206795,0.029950863,0.025798284,0.027874574,0.9947752,-0.9998766,0.16652979,0.19542408,0.03254393,40800
2249,decoded,direct_vocab,6,0.43239477,0.46614563,0.019110879,0.018545622,0.01882825,0.9957782,-0.37883627,0.18696524,0.21729176,0.040626004,40800
2250,decoded,direct_vocab,7,0.44282115,0.47768003,0.019198893,0.0136591,0.016428996,0.9963524,-0.11741005,0.19609056,0.2281782,0.044743594,40800
2251,decoded,direct_vocab,8,0.4357861,0.477309,0.07803629,0.044179864,0.06110808,0.99399245,0.7165743,0.18990952,0.22782387,0.04326592,40800
2252,decoded,direct_vocab,9,0.4469596,0.48347235,0.044598565,0.031287853,0.037943207,0.9947123,0.118844606,0.1997729,0.23374552,0.04669602,40800
2253,decoded,direct_vocab,10,0.44423047,0.4792732,0.04202511,0.018474221,0.030249666,0.994903,-0.097276144,0.19734071,0.2297028,0.045329712,40800
2254,decoded,direct_vocab,11,0.41511387,0.44800228,0.008620578,0.024568688,0.016594633,0.99685323,0.9301653,0.17231952,0.20070603,0.034585565,40800
2255,decoded,direct_vocab,1,0.43843567,0.47608173,0.03726993,0.019175846,0.028222889,0.9970443,0.09570236,0.19222584,0.22665381,0.04356872,41000
2256,decoded,direct_vocab,2,0.43528864,0.47130165,0.017863574,0.035901718,0.026882645,0.9969101,-0.89151263,0.18947619,0.22212525,0.042087447,41000
2257,decoded,direct_vocab,3,0.45573843,0.48966292,0.04978157,0.0066545857,0.028218077,0.99592686,-0.55105054,0.20769751,0.23976977,0.049799584,41000
2258,decoded,direct_vocab,4,0.43584704,0.47511932,0.02667923,0.030506097,0.028592665,0.99657434,-0.96574354,0.18996264,0.22573838,0.042881858,41000
2259,decoded,direct_vocab,5,0.40812844,0.44210598,0.03007367,0.025790429,0.02793205,0.9947892,-0.9999301,0.16656883,0.1954577,0.03255716,41000
2260,decoded,direct_vocab,6,0.43237442,0.46611664,0.019128328,0.018541873,0.018835101,0.9957833,-0.3616127,0.18694764,0.21726471,0.040617127,41000
2261,decoded,direct_vocab,7,0.44280687,0.4776419,0.019243378,0.013580518,0.016411949,0.99635357,-0.1163341,0.19607793,0.2281418,0.044733573,41000
2262,decoded,direct_vocab,8,0.43579015,0.47730717,0.07804217,0.04421225,0.06112721,0.9940014,0.7129391,0.18991305,0.22782214,0.043266397,41000
2263,decoded,direct_vocab,9,0.44693497,0.4834578,0.044619586,0.031283513,0.03795155,0.99471235,0.11422594,0.19975087,0.23373145,0.04668806,41000
