,coord_mode,input_projection_mode,k,alpha,beta,C_in,C_out,coh_mean_k,align_k,cos_global,alpha2,beta2,alpha2beta2,epoch
1950,raw,direct_vocab,4,0.4229155,0.45291227,0.012646562,0.037495315,0.02507094,0.022021249,-0.81165296,0.1788575,0.20512952,0.036688954,35400
1951,raw,direct_vocab,5,0.43705717,0.46452695,0.0064233523,0.046546888,0.026485119,-0.003532675,0.9279416,0.19101897,0.2157853,0.041219085,35400
1952,raw,direct_vocab,6,0.42213446,0.46855205,0.027089804,0.055060748,0.041075274,-0.021705337,-0.33533606,0.1781975,0.21954103,0.03912166,35400
1953,raw,direct_vocab,7,0.42533344,0.46425793,0.019208893,0.04391099,0.031559944,-0.026607104,2.3376946e-05,0.18090853,0.21553542,0.038992196,35400
1954,raw,direct_vocab,8,0.43721867,0.45757017,0.013235461,0.04711339,0.030174425,0.0030978534,0.6729062,0.19116016,0.20937045,0.04002329,35400
1955,raw,direct_vocab,9,0.43931246,0.45218456,0.01585499,0.038698867,0.02727693,-0.036096692,0.9811536,0.19299543,0.20447087,0.039461944,35400
1956,raw,direct_vocab,10,0.42303312,0.4645304,0.031762034,0.047397032,0.039579533,-0.039023153,-0.99534,0.17895702,0.2157885,0.038616866,35400
1957,raw,direct_vocab,11,0.42315328,0.4666704,0.024141505,0.053888425,0.039014965,-0.20003438,0.9999708,0.1790587,0.21778126,0.03899563,35400
1958,raw,direct_vocab,1,0.4224062,0.46919468,0.03372661,0.05875109,0.04623885,0.021871483,-0.29976672,0.178427,0.22014365,0.03927957,35600
1959,raw,direct_vocab,2,0.4216277,0.460864,0.018901054,0.04668059,0.03279082,-0.002878258,-0.31817415,0.17776991,0.21239564,0.037757553,35600
1960,raw,direct_vocab,3,0.42103034,0.46370614,0.023892159,0.052220825,0.038056493,-0.022289943,0.41211548,0.17726655,0.21502338,0.038116455,35600
1961,raw,direct_vocab,4,0.42289618,0.4528898,0.012648963,0.037522808,0.025085885,0.02191697,-0.8201783,0.17884117,0.20510916,0.036681965,35600
1962,raw,direct_vocab,5,0.43704504,0.4645047,0.0064014085,0.046583015,0.026492212,-0.0036087595,0.935997,0.19100836,0.21576461,0.041212846,35600
1963,raw,direct_vocab,6,0.4221566,0.46852043,0.02699614,0.05506945,0.041032795,-0.021783803,-0.33958423,0.1782162,0.21951139,0.039120488,35600
1964,raw,direct_vocab,7,0.42530668,0.46421754,0.019205956,0.04387717,0.031541564,-0.026446093,0.001739513,0.18088578,0.21549793,0.03898051,35600
1965,raw,direct_vocab,8,0.4372098,0.45755386,0.013191072,0.04715138,0.030171227,0.0030591425,0.6646587,0.19115242,0.20935553,0.04001882,35600
1966,raw,direct_vocab,9,0.4393052,0.45217183,0.015820997,0.038723055,0.027272027,-0.03603329,0.9803677,0.19298905,0.20445937,0.03945842,35600
1967,raw,direct_vocab,10,0.42302844,0.46450567,0.03178941,0.047416355,0.039602883,-0.03900542,-0.99603355,0.17895307,0.21576552,0.0386119,35600
1968,raw,direct_vocab,11,0.42313153,0.4666478,0.024076836,0.053870715,0.038973775,-0.20005806,0.99993134,0.17904028,0.21776018,0.038987845,35600
1969,raw,direct_vocab,1,0.4223933,0.4691583,0.03371993,0.058756113,0.04623802,0.021848453,-0.30066866,0.17841609,0.2201095,0.03927108,35800
1970,raw,direct_vocab,2,0.42162347,0.46083158,0.01887037,0.046687838,0.032779105,-0.0028159313,-0.30953497,0.17776635,0.21236575,0.037751485,35800
1971,raw,direct_vocab,3,0.4210232,0.46365535,0.023877515,0.05221733,0.03804742,-0.022331996,0.40557978,0.17726053,0.21497628,0.03810681,35800
1972,raw,direct_vocab,4,0.4228765,0.45286915,0.012689144,0.037558887,0.025124015,0.021819592,-0.8269212,0.17882454,0.20509046,0.036675207,35800
1973,raw,direct_vocab,5,0.4370342,0.46448627,0.006377136,0.046626948,0.026502041,-0.0036673297,0.9437907,0.19099888,0.21574749,0.04120753,35800
1974,raw,direct_vocab,6,0.42217457,0.4684898,0.02687706,0.055074003,0.040975533,-0.021837663,-0.34511596,0.17823137,0.21948269,0.0391187,35800
1975,raw,direct_vocab,7,0.42528751,0.46417657,0.019206544,0.043845214,0.03152588,-0.026318245,0.0032835067,0.18086948,0.21545988,0.038970117,35800
1976,raw,direct_vocab,8,0.437205,0.45753646,0.013156706,0.047191277,0.03017399,0.003017459,0.6574098,0.1911482,0.20933962,0.040014893,35800
1977,raw,direct_vocab,9,0.43930304,0.45216045,0.015790945,0.038741883,0.027266413,-0.036001526,0.97982645,0.19298716,0.20444907,0.039456047,35800
1978,raw,direct_vocab,10,0.4230241,0.464482,0.031806484,0.04744185,0.03962417,-0.03897654,-0.99658805,0.17894939,0.21574354,0.038607173,35800
1979,raw,direct_vocab,11,0.42310777,0.466628,0.024008373,0.05384958,0.03892898,-0.20006429,0.9998498,0.17902018,0.21774168,0.038980156,35800
1980,raw,direct_vocab,1,0.42237884,0.46912134,0.033716463,0.058758456,0.04623746,0.021831915,-0.3020995,0.17840388,0.22007483,0.039262205,36000
1981,raw,direct_vocab,2,0.42161477,0.46079668,0.018851317,0.046693802,0.03277256,-0.0027694162,-0.30076325,0.177759,0.21233359,0.03774421,36000
1982,raw,direct_vocab,3,0.42101488,0.46360758,0.023868691,0.05221177,0.03804023,-0.022346169,0.39965326,0.17725353,0.214932,0.038097456,36000
1983,raw,direct_vocab,4,0.42285907,0.45285022,0.012736308,0.03760587,0.02517109,0.02174393,-0.83354473,0.17880979,0.20507333,0.03666912,36000
1984,raw,direct_vocab,5,0.43701908,0.46447024,0.0063547106,0.046668854,0.026511783,-0.0037216556,0.9503018,0.19098568,0.2157326,0.041201837,36000
1985,raw,direct_vocab,6,0.42219657,0.46846128,0.026748337,0.05507623,0.040912285,-0.021895045,-0.35094205,0.17824994,0.21945597,0.039118014,36000
1986,raw,direct_vocab,7,0.4252669,0.46413448,0.01920327,0.04381023,0.03150675,-0.026188761,0.0037908582,0.18085194,0.21542081,0.038959272,36000
1987,raw,direct_vocab,8,0.43719664,0.45751753,0.013121106,0.04722717,0.030174138,0.00297641,0.65007997,0.1911409,0.20932229,0.04001005,36000
1988,raw,direct_vocab,9,0.4393007,0.45214483,0.01577827,0.038751435,0.027264852,-0.035971116,0.9792918,0.19298509,0.20443495,0.039452896,36000
1989,raw,direct_vocab,10,0.42301372,0.4644562,0.03182868,0.047465526,0.039647102,-0.03894397,-0.9970944,0.17894061,0.21571957,0.03860099,36000
1990,raw,direct_vocab,11,0.42308325,0.46660796,0.023949718,0.053818975,0.038884345,-0.20007198,0.999752,0.17899944,0.21772298,0.038972292,36000
1991,raw,direct_vocab,1,0.4223641,0.46908548,0.033715393,0.05874796,0.046231676,0.02181652,-0.3038186,0.17839143,0.22004119,0.039253462,36200
1992,raw,direct_vocab,2,0.42160705,0.46076223,0.018835908,0.0467178,0.032776855,-0.0027225963,-0.2924125,0.17775251,0.21230184,0.037737183,36200
1993,raw,direct_vocab,3,0.42100772,0.46356258,0.023857703,0.05220872,0.038033213,-0.02235711,0.395092,0.17724751,0.21489026,0.03808876,36200
1994,raw,direct_vocab,4,0.4228432,0.45283094,0.012783669,0.037650958,0.025217313,0.021678846,-0.83944017,0.17879637,0.20505586,0.03666324,36200
1995,raw,direct_vocab,5,0.4370047,0.46445504,0.0063455375,0.04669685,0.026521193,-0.0038054904,0.95722765,0.19097309,0.21571848,0.041196425,36200
1996,raw,direct_vocab,6,0.42221692,0.46843517,0.026658794,0.055082012,0.040870402,-0.021967666,-0.35466993,0.17826714,0.2194315,0.039117426,36200
1997,raw,direct_vocab,7,0.4252458,0.4640945,0.019165587,0.043779176,0.03147238,-0.026029587,0.004562374,0.18083398,0.2153837,0.038948692,36200
1998,raw,direct_vocab,8,0.4371867,0.45749992,0.013094332,0.047266696,0.030180514,0.002943346,0.64361936,0.1911322,0.20930618,0.04000515,36200
1999,raw,direct_vocab,9,0.43929857,0.45213416,0.015768958,0.0387631,0.02726603,-0.03594323,0.9788612,0.19298324,0.2044253,0.039450657,36200
2000,raw,direct_vocab,10,0.42300725,0.4644315,0.0318385,0.047486234,0.03966237,-0.038901784,-0.9975392,0.17893514,0.21569662,0.038595706,36200
2001,raw,direct_vocab,11,0.42305848,0.46658942,0.0238836,0.053803086,0.03884334,-0.20008135,0.99962986,0.17897847,0.21770568,0.03896463,36200
2002,raw,direct_vocab,1,0.42235094,0.4690515,0.03371056,0.058734775,0.04622267,0.021781968,-0.30508944,0.17838033,0.22000931,0.039245334,36400
2003,raw,direct_vocab,2,0.42160457,0.46072876,0.018822722,0.046743445,0.032783084,-0.0026946948,-0.2840403,0.17775042,0.21227099,0.03773126,36400
2004,raw,direct_vocab,3,0.4210003,0.4635159,0.023862567,0.052193988,0.038028277,-0.022393208,0.39108104,0.17724125,0.214847,0.03807975,36400
2005,raw,direct_vocab,4,0.42283043,0.45281154,0.012831624,0.0376859,0.025258763,0.021602822,-0.84442735,0.17878558,0.2050383,0.03665789,36400
2006,raw,direct_vocab,5,0.43698937,0.46443692,0.0063467585,0.046709552,0.026528155,-0.0038567404,0.96357805,0.1909597,0.21570165,0.041190326,36400
2007,raw,direct_vocab,6,0.42223534,0.46840826,0.026578175,0.055075083,0.04082663,-0.02201743,-0.35753223,0.17828268,0.21940629,0.03911634,36400
2008,raw,direct_vocab,7,0.4252264,0.4640534,0.019146904,0.04373733,0.031442117,-0.025854515,0.006010985,0.18081748,0.21534555,0.03893824,36400
2009,raw,direct_vocab,8,0.43717378,0.45748296,0.013072545,0.047294766,0.030183654,0.0029165596,0.63807905,0.19112092,0.20929067,0.039999824,36400
2010,raw,direct_vocab,9,0.439298,0.45212367,0.015754262,0.038769916,0.027262088,-0.03593439,0.97850657,0.19298273,0.20441581,0.039448723,36400
2011,raw,direct_vocab,10,0.42300504,0.46441,0.031833522,0.047506817,0.03967017,-0.03883414,-0.9979646,0.17893326,0.21567665,0.038591728,36400
2012,raw,direct_vocab,11,0.42303562,0.46656933,0.023833334,0.053775016,0.038804173,-0.2000902,0.99949396,0.17895913,0.21768694,0.038957067,36400
2013,raw,direct_vocab,1,0.4223365,0.46902013,0.0337202,0.058731236,0.04622572,0.021771438,-0.30759504,0.1783681,0.21997988,0.039237395,36600
2014,raw,direct_vocab,2,0.42157188,0.4606974,0.018829977,0.046773676,0.032801826,-0.0024009494,-0.26717487,0.17772286,0.21224211,0.037720274,36600
2015,raw,direct_vocab,3,0.42099106,0.46347237,0.02387413,0.0521701,0.038022116,-0.022422154,0.38696635,0.17723347,0.21480663,0.038070925,36600
2016,raw,direct_vocab,4,0.42281646,0.45279056,0.012884928,0.037707973,0.02529645,0.021553086,-0.8493937,0.17877376,0.2050193,0.03665207,36600
2017,raw,direct_vocab,5,0.43697363,0.4644188,0.00634477,0.046726454,0.026535612,-0.0039089173,0.968763,0.19094595,0.21568482,0.041184142,36600
2018,raw,direct_vocab,6,0.42225257,0.46838397,0.026500354,0.055079274,0.040789813,-0.022083787,-0.3606537,0.17829724,0.21938354,0.039115477,36600
2019,raw,direct_vocab,7,0.42521188,0.46401876,0.019143146,0.043712724,0.031427935,-0.025723625,0.0057368083,0.18080515,0.2153134,0.03892977,36600
2020,raw,direct_vocab,8,0.4371578,0.45746666,0.01307243,0.04733516,0.030203795,0.0029151721,0.6347367,0.19110695,0.20927575,0.03999405,36600
2021,raw,direct_vocab,9,0.43929145,0.4521131,0.015741691,0.038789652,0.027265672,-0.0359195,0.97833145,0.19297698,0.20440625,0.039445702,36600
2022,raw,direct_vocab,10,0.4230003,0.46438715,0.031840626,0.04751736,0.03967899,-0.038785424,-0.9983502,0.17892925,0.21565543,0.038587067,36600
2023,raw,direct_vocab,11,0.4230123,0.4665533,0.023773342,0.053757865,0.0387656,-0.20011103,0.99933946,0.17893939,0.21767198,0.03895009,36600
2024,raw,direct_vocab,1,0.4223254,0.46898943,0.033739753,0.05872264,0.046231195,0.021780435,-0.31092164,0.17835875,0.2199511,0.0392302,36800
2025,raw,direct_vocab,2,0.42154434,0.46066698,0.018856537,0.046800796,0.032828666,-0.0021126706,-0.24917766,0.17769964,0.21221407,0.037710365,36800
2026,raw,direct_vocab,3,0.42098644,0.46342745,0.023877533,0.052148264,0.0380129,-0.022472672,0.3823373,0.17722958,0.21476501,0.038062714,36800
2027,raw,direct_vocab,4,0.42280826,0.45277238,0.012937614,0.03773721,0.025337411,0.021496302,-0.8535606,0.17876683,0.20500283,0.036647707,36800
2028,raw,direct_vocab,5,0.4369618,0.4644027,0.006346292,0.0467478,0.026547046,-0.00394853,0.9728016,0.19093561,0.21566987,0.041179057,36800
2029,raw,direct_vocab,6,0.4222716,0.4683617,0.026425423,0.055081647,0.040753536,-0.022132766,-0.3646574,0.17831331,0.21936269,0.039115287,36800
2030,raw,direct_vocab,7,0.42519614,0.46398586,0.01912825,0.04368499,0.03140662,-0.025600562,0.005057325,0.18079177,0.21528287,0.03892137,36800
2031,raw,direct_vocab,8,0.43714362,0.45744866,0.013069093,0.04737417,0.030221632,0.0029277264,0.6308167,0.19109455,0.20925927,0.039988305,36800
2032,raw,direct_vocab,9,0.439287,0.45210326,0.015731417,0.03881415,0.027272783,-0.03588888,0.97833204,0.19297308,0.20439735,0.039443187,36800
2033,raw,direct_vocab,10,0.42299333,0.46436897,0.03183431,0.04754019,0.039687254,-0.038741477,-0.9986708,0.17892335,0.21563853,0.03858277,36800
2034,raw,direct_vocab,11,0.42299047,0.46653485,0.02371644,0.05373621,0.038726326,-0.20012711,0.99914217,0.17892094,0.21765476,0.038942996,36800
2035,raw,direct_vocab,1,0.42231873,0.46896023,0.033758223,0.058724303,0.04624126,0.021819778,-0.31359205,0.1783531,0.21992369,0.039224073,37000
2036,raw,direct_vocab,2,0.42152315,0.46063402,0.018867554,0.046827517,0.032847535,-0.0018769173,-0.23402405,0.17768177,0.2121837,0.037701175,37000
2037,raw,direct_vocab,3,0.42098588,0.46338448,0.023875138,0.05214349,0.038009316,-0.022498911,0.37693337,0.1772291,0.21472518,0.03805555,37000
2038,raw,direct_vocab,4,0.42280054,0.45275858,0.012995779,0.03778614,0.02539096,0.021438062,-0.8567611,0.17876029,0.20499033,0.03664413,37000
2039,raw,direct_vocab,5,0.43695435,0.46438718,0.0063448446,0.046789184,0.026567014,-0.0039815786,0.97776556,0.1909291,0.21565545,0.0411749,37000
2040,raw,direct_vocab,6,0.42228952,0.46833974,0.02636383,0.055088308,0.04072607,-0.02216381,-0.36725593,0.17832844,0.21934211,0.039114937,37000
2041,raw,direct_vocab,7,0.42518452,0.46395445,0.01912283,0.043661293,0.03139206,-0.025451576,0.003891947,0.18078187,0.21525373,0.038913973,37000
2042,raw,direct_vocab,8,0.43713477,0.45743263,0.013059023,0.047420073,0.030239549,0.0029500218,0.6264631,0.19108681,0.20924461,0.039983887,37000
2043,raw,direct_vocab,9,0.43928725,0.4520942,0.015730934,0.038856342,0.027293637,-0.035873335,0.9782623,0.19297329,0.20438917,0.03944165,37000
2044,raw,direct_vocab,10,0.42298672,0.46435252,0.031820517,0.04758073,0.039700624,-0.038687296,-0.9988904,0.17891777,0.21562326,0.03857883,37000
2045,raw,direct_vocab,11,0.42296928,0.4665192,0.023643717,0.053732928,0.038688324,-0.20012242,0.9989122,0.17890301,0.21764018,0.038936485,37000
2046,raw,direct_vocab,1,0.4223102,0.46892938,0.033773493,0.058717173,0.046245333,0.021838889,-0.31689817,0.1783459,0.21989477,0.03921733,37200
2047,raw,direct_vocab,2,0.4215018,0.4606026,0.01887673,0.046857875,0.0328673,-0.0016590073,-0.22068109,0.17766376,0.21215476,0.03769221,37200
2048,raw,direct_vocab,3,0.4209841,0.46334165,0.02387104,0.05214498,0.03800801,-0.02254563,0.3726089,0.1772276,0.21468548,0.038048193,37200
2049,raw,direct_vocab,4,0.42279497,0.4527453,0.013044273,0.037827794,0.025436033,0.021403294,-0.85932827,0.17875558,0.2049783,0.036641017,37200
2050,raw,direct_vocab,5,0.4369496,0.46437305,0.006350288,0.046835672,0.026592981,-0.004003699,0.9820773,0.19092496,0.21564233,0.041171502,37200
2051,raw,direct_vocab,6,0.42230764,0.46831545,0.02630639,0.05508796,0.040697176,-0.022187108,-0.37033302,0.17834374,0.21931936,0.039114237,37200
2052,raw,direct_vocab,7,0.42516947,0.463925,0.019122606,0.043646637,0.03138462,-0.025312738,0.0023412802,0.18076907,0.21522641,0.03890628,37200
2053,raw,direct_vocab,8,0.43712685,0.45741728,0.013052256,0.04746374,0.030257998,0.0029646745,0.6214888,0.19107988,0.20923057,0.039979752,37200
2054,raw,direct_vocab,9,0.43928817,0.4520863,0.015727552,0.038897134,0.027312342,-0.035854444,0.97836405,0.19297409,0.20438202,0.039440434,37200
2055,raw,direct_vocab,10,0.42297745,0.46433684,0.031814,0.047619585,0.039716795,-0.03863573,-0.9991041,0.17890993,0.2156087,0.038574535,37200
2056,raw,direct_vocab,11,0.42294663,0.46650425,0.023569118,0.053731337,0.03865023,-0.2001297,0.9986643,0.17888385,0.21762621,0.038929816,37200
2057,raw,direct_vocab,1,0.4223021,0.46890143,0.033798464,0.058727074,0.04626277,0.021873433,-0.32052252,0.17833906,0.21986854,0.03921115,37400
2058,raw,direct_vocab,2,0.42148665,0.46057364,0.01888214,0.04689678,0.032889463,-0.0015113312,-0.21125583,0.17765099,0.21212809,0.037684765,37400
2059,raw,direct_vocab,3,0.4209824,0.4632988,0.023866506,0.052148752,0.03800763,-0.022561269,0.36885568,0.17722617,0.21464577,0.03804085,37400
2060,raw,direct_vocab,4,0.42278853,0.45273548,0.013089197,0.03787772,0.02548346,0.021324428,-0.8628081,0.17875014,0.20496942,0.036638312,37400
2061,raw,direct_vocab,5,0.4369404,0.4643614,0.0063535073,0.046884608,0.026619058,-0.0040127984,0.9862727,0.19091691,0.21563151,0.041167703,37400
2062,raw,direct_vocab,6,0.42232257,0.4682934,0.0262331,0.05510333,0.040668216,-0.022210717,-0.37280792,0.17835635,0.2192987,0.039113317,37400
2063,raw,direct_vocab,7,0.42514864,0.4638987,0.01912281,0.043640677,0.03138174,-0.025159044,0.00068379636,0.18075137,0.21520199,0.038898055,37400
2064,raw,direct_vocab,8,0.43711978,0.4574032,0.013043197,0.04750724,0.030275218,0.0029722352,0.61500734,0.1910737,0.2092177,0.039976,37400
2065,raw,direct_vocab,9,0.43928447,0.45208043,0.015720744,0.038935065,0.027327904,-0.03583487,0.9785827,0.19297084,0.20437671,0.039438747,37400
2066,raw,direct_vocab,10,0.42296773,0.46432176,0.031806212,0.047653247,0.03972973,-0.0385656,-0.9992805,0.1789017,0.2155947,0.03857026,37400
2067,raw,direct_vocab,11,0.42292288,0.46649006,0.023503643,0.053732507,0.038618073,-0.20011117,0.99842286,0.17886376,0.21761298,0.038923077,37400
2068,raw,direct_vocab,1,0.4222921,0.46887475,0.0338,0.058731683,0.04626584,0.02191824,-0.32451794,0.17833063,0.21984354,0.039204836,37600
2069,raw,direct_vocab,2,0.42148334,0.46054548,0.018881494,0.04692828,0.032904886,-0.0014236846,-0.20404884,0.1776482,0.21210214,0.037679564,37600
2070,raw,direct_vocab,3,0.4209836,0.46325552,0.023862844,0.052154493,0.038008668,-0.022591261,0.36548707,0.1772272,0.21460567,0.038033962,37600
2071,raw,direct_vocab,4,0.42278513,0.4527258,0.013139771,0.037913617,0.025526695,0.021236619,-0.8668845,0.17874727,0.20496064,0.036636155,37600
2072,raw,direct_vocab,5,0.43693033,0.46434796,0.006358926,0.046921764,0.026640344,-0.0040168324,0.9900619,0.19090812,0.21561903,0.041163422,37600
2073,raw,direct_vocab,6,0.4223398,0.46827164,0.026169129,0.055117473,0.0406433,-0.022225527,-0.37470883,0.17837091,0.21927834,0.039112877,37600
2074,raw,direct_vocab,7,0.4251337,0.46387154,0.019132687,0.043623343,0.031378016,-0.025010077,-0.0009040712,0.18073867,0.2151768,0.03889077,37600
2075,raw,direct_vocab,8,0.43711084,0.45738605,0.013038875,0.04753622,0.030287547,0.0029624486,0.60851866,0.1910659,0.20920199,0.039971367,37600
2076,raw,direct_vocab,9,0.4392848,0.45207372,0.015718756,0.038968552,0.027343653,-0.035824995,0.97859186,0.19297114,0.20437065,0.039437637,37600
2077,raw,direct_vocab,10,0.42295703,0.4643065,0.031798862,0.047675878,0.03973737,-0.038525134,-0.9994345,0.17889266,0.21558052,0.038565774,37600
2078,raw,direct_vocab,11,0.42290172,0.46647498,0.02344143,0.053731207,0.03858632,-0.2001071,0.9980821,0.17884587,0.2175989,0.038916662,37600
2079,raw,direct_vocab,1,0.42226925,0.46885267,0.033763934,0.058732495,0.046248212,0.021929687,-0.32963368,0.17831132,0.21982282,0.039196897,37800
2080,raw,direct_vocab,2,0.42146778,0.46052027,0.018865589,0.046960704,0.03291315,-0.001332209,-0.19654885,0.17763509,0.21207891,0.037672658,37800
2081,raw,direct_vocab,3,0.42097795,0.4632145,0.023846712,0.0521579,0.038002305,-0.022611797,0.36285004,0.17722243,0.21456766,0.038026202,37800
2082,raw,direct_vocab,4,0.4227744,0.45271426,0.013188006,0.037957925,0.025572967,0.0211773,-0.8683815,0.17873819,0.2049502,0.036632426,37800
2083,raw,direct_vocab,5,0.43691814,0.46433488,0.0063598445,0.04695602,0.026657933,-0.004037056,0.99330646,0.19089746,0.21560688,0.041158807,37800
2084,raw,direct_vocab,6,0.42234915,0.46825427,0.026093073,0.05514357,0.040618323,-0.022229109,-0.37498847,0.1783788,0.21926206,0.039111704,37800
2085,raw,direct_vocab,7,0.42511797,0.46384874,0.019141337,0.04362289,0.031382114,-0.02485984,-0.002838119,0.18072529,0.21515565,0.038884066,37800
2086,raw,direct_vocab,8,0.43709806,0.4573701,0.013031224,0.04756852,0.030299872,0.0029480816,0.60233164,0.19105472,0.2091874,0.03996624,37800
2087,raw,direct_vocab,9,0.43928167,0.45207104,0.015720563,0.03901207,0.027366318,-0.035818283,0.97888976,0.19296838,0.20436822,0.039436605,37800
2088,raw,direct_vocab,10,0.4229422,0.46428895,0.03181248,0.047693577,0.039753027,-0.03849704,-0.9995618,0.1788801,0.21556424,0.038560152,37800
2089,raw,direct_vocab,11,0.42288023,0.46646056,0.023393875,0.053715263,0.038554568,-0.20010065,0.9976665,0.17882769,0.21758544,0.038910303,37800
2090,raw,direct_vocab,1,0.42224327,0.4688321,0.033727314,0.058735862,0.04623159,0.021935498,-0.3340163,0.17828938,0.21980354,0.03918864,38000
2091,raw,direct_vocab,2,0.4214463,0.4604937,0.018888844,0.046995375,0.03294211,-0.0012647213,-0.18972607,0.17761698,0.21205446,0.037664473,38000
2092,raw,direct_vocab,3,0.4209764,0.46317554,0.023835896,0.05216794,0.038001917,-0.022640735,0.3605784,0.17722113,0.21453157,0.038019527,38000
2093,raw,direct_vocab,4,0.4227652,0.4527029,0.013245803,0.037988476,0.02561714,0.021111425,-0.8705921,0.17873041,0.20493993,0.036629,38000
2094,raw,direct_vocab,5,0.43690556,0.46432146,0.006357665,0.046994805,0.026676236,-0.004050823,0.9958335,0.19088647,0.21559443,0.041154057,38000
2095,raw,direct_vocab,6,0.42235616,0.46823624,0.026008151,0.055156354,0.040582255,-0.022253782,-0.37376446,0.17838472,0.21924518,0.03910999,38000
2096,raw,direct_vocab,7,0.4251032,0.4638267,0.019152723,0.043597244,0.031374983,-0.02470377,-0.0053019156,0.18071271,0.2151352,0.038877666,38000
2097,raw,direct_vocab,8,0.4370896,0.45735535,0.013025118,0.04760819,0.030316655,0.0029367106,0.59551525,0.19104731,0.20917392,0.039962113,38000
2098,raw,direct_vocab,9,0.4392819,0.4520726,0.015722577,0.03906142,0.027391998,-0.035815265,0.97894615,0.19296859,0.20436963,0.03943692,38000
2099,raw,direct_vocab,10,0.42293024,0.4642698,0.031828217,0.047714252,0.039771236,-0.038455307,-0.99967086,0.17886999,0.21554643,0.038554788,38000
2100,raw,direct_vocab,11,0.42286086,0.46644807,0.023341944,0.053704698,0.03852332,-0.20007508,0.99718803,0.17881131,0.2175738,0.03890466,38000
2101,raw,direct_vocab,1,0.42222047,0.46881396,0.033654083,0.058719233,0.046186656,0.022017283,-0.3395123,0.17827013,0.21978652,0.039181374,38200
2102,raw,direct_vocab,2,0.4214237,0.4604682,0.018909326,0.047027793,0.03296856,-0.0011774631,-0.18270849,0.17759794,0.21203096,0.037656263,38200
2103,raw,direct_vocab,3,0.4209715,0.46313602,0.023810167,0.052172128,0.037991147,-0.022670226,0.35737488,0.17721702,0.21449497,0.03801216,38200
2104,raw,direct_vocab,4,0.4227573,0.4526908,0.013289163,0.038020883,0.025655024,0.021047957,-0.8728179,0.17872374,0.20492896,0.036625672,38200
2105,raw,direct_vocab,5,0.43689287,0.4643066,0.0062968344,0.04703314,0.026664987,-0.004138968,0.99846166,0.19087538,0.21558061,0.04114903,38200
2106,raw,direct_vocab,6,0.42236534,0.4682136,0.025916036,0.055149693,0.040532865,-0.0222771,-0.37287408,0.17839248,0.21922396,0.039107908,38200
2107,raw,direct_vocab,7,0.42509085,0.4638066,0.019163733,0.043575913,0.031369824,-0.024559267,-0.008376012,0.18070222,0.21511656,0.03887204,38200
2108,raw,direct_vocab,8,0.43708187,0.45733923,0.013056412,0.047649294,0.030352853,0.0029685798,0.5872609,0.19104056,0.20915917,0.039957885,38200
2109,raw,direct_vocab,9,0.43928888,0.45207217,0.01570054,0.039101306,0.027400922,-0.035887018,0.97903657,0.19297473,0.20436925,0.0394381,38200
2110,raw,direct_vocab,10,0.42291796,0.4642521,0.03185032,0.04774202,0.03979617,-0.03841675,-0.999756,0.1788596,0.21553002,0.038549617,38200
2111,raw,direct_vocab,11,0.42284468,0.46643496,0.023294954,0.053694066,0.03849451,-0.20005833,0.99666935,0.17879762,0.21756157,0.038899492,38200
2112,raw,direct_vocab,1,0.42220142,0.46879494,0.033617098,0.058708444,0.04616277,0.022036621,-0.34493586,0.17825404,0.2197687,0.039174657,38400
2113,raw,direct_vocab,2,0.4214021,0.4604431,0.018917592,0.047065984,0.03299179,-0.0010958035,-0.17716755,0.17757973,0.21200785,0.037648298,38400
2114,raw,direct_vocab,3,0.4209691,0.46309942,0.023787439,0.05219109,0.037989266,-0.02269863,0.35465676,0.17721498,0.21446107,0.038005713,38400
2115,raw,direct_vocab,4,0.42274886,0.45267904,0.013335386,0.0380635,0.025699444,0.021006582,-0.8744755,0.1787166,0.20491831,0.036622304,38400
2116,raw,direct_vocab,5,0.43688008,0.46429262,0.006242627,0.04707293,0.026657777,-0.004223055,0.9997311,0.1908642,0.21556763,0.041144144,38400
2117,raw,direct_vocab,6,0.42237276,0.46818942,0.025839733,0.05516779,0.040503763,-0.022297228,-0.37392697,0.17839874,0.21920133,0.03910524,38400
2118,raw,direct_vocab,7,0.42508078,0.46378547,0.019177033,0.04354943,0.03136323,-0.024421459,-0.010299012,0.18069367,0.21509697,0.03886666,38400
2119,raw,direct_vocab,8,0.43707684,0.4573238,0.013078773,0.04769249,0.030385632,0.0030045453,0.5782981,0.19103616,0.20914505,0.039954267,38400
2120,raw,direct_vocab,9,0.43929428,0.45207554,0.01570398,0.039151147,0.027427563,-0.035890676,0.97936463,0.19297947,0.2043723,0.03943966,38400
2121,raw,direct_vocab,10,0.42290214,0.4642367,0.031901594,0.04778259,0.03984209,-0.03841823,-0.99984056,0.17884621,0.21551572,0.03854417,38400
2122,raw,direct_vocab,11,0.422827,0.466421,0.02326336,0.053684473,0.038473915,-0.20006754,0.99603397,0.17878267,0.21754856,0.038893912,38400
2123,raw,direct_vocab,1,0.42218235,0.46878028,0.03359719,0.05871685,0.046157017,0.02202683,-0.34968373,0.17823794,0.21975495,0.03916867,38600
2124,raw,direct_vocab,2,0.42138508,0.4604169,0.018911377,0.04709748,0.03300443,-0.0010157798,-0.17113854,0.17756538,0.21198374,0.037640974,38600
