epoch,filename,path,source,train_loss,test_loss,train_accuracy,test_accuracy,param_norm,coord_mode,input_projection_mode,p,K,d_mlp,ell_global,ell_neuron,ell_abs,ell_global_norm,ell_neuron_norm,ell_abs_norm,sum_alpha2beta2,coherence_in_mean,coherence_out_mean,coherence_mean,coherence_in_weighted,coherence_out_weighted,coherence_joint_weighted,H_in,H_out,top1_in,top2_in,top1_out,top2_out,param_norm_model
34600,34600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/34600.pth,numbered,6.74824150337372e-06,0.10859648138284683,1.0,0.9774436090225563,48.30436124925115,decoded,direct_vocab,23,11,512,-0.12293162196874619,0.466105192899704,0.466105192899704,-0.2625945210456848,0.9956483840942383,0.9956483840942383,0.4681423604488373,0.03383036330342293,0.02434302680194378,0.02908669412136078,0.034333378076553345,0.02421656623482704,0.029448162764310837,2.396085262298584,2.396196126937866,0.09959292411804199,0.19524458050727844,0.09789109975099564,0.19331833720207214,48.30434697336708
34800,34800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/34800.pth,numbered,6.748542546120007e-06,0.10855720192193985,1.0,0.9774436090225563,48.30173421080258,decoded,direct_vocab,23,11,512,-0.12147322297096252,0.46601277589797974,0.46601277589797974,-0.25953209400177,0.9956538081169128,0.9956538081169128,0.46804699301719666,0.03380459174513817,0.024335427209734917,0.029070008546113968,0.034308116883039474,0.02420947328209877,0.029432501643896103,2.3960845470428467,2.396195411682129,0.0995960384607315,0.19525393843650818,0.09789689630270004,0.19332820177078247,48.30172502742526
35000,35000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/35000.pth,numbered,6.750047759851441e-06,0.10852169990539551,1.0,0.9774436090225563,48.2993551606247,decoded,direct_vocab,23,11,512,-0.1201358437538147,0.46592894196510315,0.46592894196510315,-0.25672227144241333,0.9956589937210083,0.9956589937210083,0.4679603576660156,0.03377557918429375,0.02433522790670395,0.029055403545498848,0.0342789851129055,0.024209456518292427,0.029418032616376877,2.3960845470428467,2.3961942195892334,0.09959735721349716,0.19526433944702148,0.09790265560150146,0.1933380514383316,48.299350622009534
35200,35200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/35200.pth,numbered,6.751552973582875e-06,0.10847766697406769,1.0,0.9774436090225563,48.29738642931971,decoded,direct_vocab,23,11,512,-0.1182193011045456,0.4658600687980652,0.4658600687980652,-0.2526651620864868,0.9956632256507874,0.9956632256507874,0.4678891897201538,0.033744122833013535,0.024338357150554657,0.029041239991784096,0.034248124808073044,0.024213016033172607,0.029404880478978157,2.3960838317871094,2.396193742752075,0.09959650039672852,0.19527404010295868,0.09790846705436707,0.1933479905128479,48.2973691235642
35400,35400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/35400.pth,numbered,6.743726316926768e-06,0.10841087251901627,1.0,0.9774436090225563,48.295350023414436,decoded,direct_vocab,23,11,512,-0.11648397147655487,0.46578919887542725,0.46578919887542725,-0.24899527430534363,0.9956675171852112,0.9956675171852112,0.46781599521636963,0.033715832978487015,0.024345509707927704,0.02903067134320736,0.03421966731548309,0.024220561608672142,0.02939472533762455,2.3960835933685303,2.396192789077759,0.09959617257118225,0.19528032839298248,0.09791366755962372,0.19335731863975525,48.29534457499177
35600,35600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/35600.pth,numbered,6.740414846717613e-06,0.10836683958768845,1.0,0.9774436090225563,48.29317888195052,decoded,direct_vocab,23,11,512,-0.11426572501659393,0.46571314334869385,0.46571314334869385,-0.24429455399513245,0.9956720471382141,0.9956720471382141,0.46773749589920044,0.03368676081299782,0.024367602542042732,0.02902718260884285,0.03419042006134987,0.024243129417300224,0.02939150668680668,2.396083354949951,2.3961920738220215,0.09960036724805832,0.1952911615371704,0.09791871160268784,0.19336670637130737,48.29316954403982
35800,35800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/35800.pth,numbered,6.738307547493605e-06,0.10832826048135757,1.0,0.9774436090225563,48.2911819787791,decoded,direct_vocab,23,11,512,-0.11121343076229095,0.46564263105392456,0.46564263105392456,-0.23780587315559387,0.9956761002540588,0.9956761002540588,0.46766477823257446,0.03366371989250183,0.024379819631576538,0.029021769762039185,0.03416680544614792,0.024255618453025818,0.029385976493358612,2.3960838317871094,2.3961915969848633,0.099600650370121,0.1952921748161316,0.0979236289858818,0.19337573647499084,48.291159986197265
36000,36000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/36000.pth,numbered,6.743123321939493e-06,0.1082802414894104,1.0,0.9774436090225563,48.28903416398253,decoded,direct_vocab,23,11,512,-0.10818734019994736,0.4655669629573822,0.4655669629573822,-0.23137374222278595,0.995680034160614,0.995680034160614,0.4675869345664978,0.033641353249549866,0.024391967803239822,0.029016660526394844,0.03414414823055267,0.024267928674817085,0.029380951076745987,2.3960845470428467,2.396190881729126,0.09959734231233597,0.19529253244400024,0.09792838245630264,0.19338464736938477,48.28902774125104
36200,36200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/36200.pth,numbered,6.735598162777023e-06,0.10823841392993927,1.0,0.9774436090225563,48.28702630390432,decoded,direct_vocab,23,11,512,-0.10612530261278152,0.4654957056045532,0.4654957056045532,-0.226999431848526,0.9956839084625244,0.9956839084625244,0.4675135314464569,0.03362631797790527,0.024396367371082306,0.02901134267449379,0.03412848338484764,0.024273062124848366,0.029375797137618065,2.396085262298584,2.396190643310547,0.09959392249584198,0.195295512676239,0.09793277829885483,0.19339317083358765,48.28702053905441
36400,36400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/36400.pth,numbered,6.741016477462836e-06,0.10821006447076797,1.0,0.9774436090225563,48.28507085526601,decoded,direct_vocab,23,11,512,-0.10419856011867523,0.4654262959957123,0.4654262959957123,-0.22291237115859985,0.995688259601593,0.995688259601593,0.4674417972564697,0.033618148416280746,0.024405568838119507,0.029011858627200127,0.03411928191781044,0.024282829836010933,0.029376128688454628,2.396087169647217,2.3961904048919678,0.09958764910697937,0.1952889859676361,0.0979369506239891,0.19340118765830994,48.285054967382244
36600,36600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/36600.pth,numbered,6.732587735314155e-06,0.1081635057926178,1.0,0.9774436090225563,48.28298690555332,decoded,direct_vocab,23,11,512,-0.10162942111492157,0.46535348892211914,0.46535348892211914,-0.2174515426158905,0.9956942796707153,0.9956942796707153,0.4673658311367035,0.03362854942679405,0.024406878277659416,0.02901771292090416,0.03412913903594017,0.024284953251481056,0.029382215812802315,2.396087408065796,2.3961899280548096,0.0995844379067421,0.19528897106647491,0.09794100373983383,0.19340911507606506,48.28297807384801
36800,36800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/36800.pth,numbered,6.7352971200307366e-06,0.10811320692300797,1.0,0.9774436090225563,48.28109918064783,decoded,direct_vocab,23,11,512,-0.09934772551059723,0.46528729796409607,0.46528729796409607,-0.21260106563568115,0.995700478553772,0.995700478553772,0.46729645133018494,0.03363611921668053,0.024408383294939995,0.029022250324487686,0.03413621708750725,0.02428697980940342,0.029386796057224274,2.3960893154144287,2.3961892127990723,0.09958181530237198,0.19528698921203613,0.09794483333826065,0.1934165358543396,48.28108186661663
37000,37000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/37000.pth,numbered,6.736501291015884e-06,0.10808096826076508,1.0,0.9774436090225563,48.279433990937314,decoded,direct_vocab,23,11,512,-0.09728209674358368,0.4652300775051117,0.4652300775051117,-0.20820748805999756,0.9957062005996704,0.9957062005996704,0.46723631024360657,0.033641185611486435,0.024414604529738426,0.029027894139289856,0.034140460193157196,0.024294208735227585,0.02939271181821823,2.396090030670166,2.3961892127990723,0.0995803251862526,0.19528350234031677,0.09794845432043076,0.193423330783844,48.27942452050615
37200,37200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/37200.pth,numbered,6.7316846070752945e-06,0.10804472863674164,1.0,0.9774436090225563,48.27779511637087,decoded,direct_vocab,23,11,512,-0.09569349139928818,0.4651733338832855,0.4651733338832855,-0.20483359694480896,0.9957116842269897,0.9957116842269897,0.46717673540115356,0.033647384494543076,0.02441662736237049,0.029032006859779358,0.03414594382047653,0.02429737150669098,0.029397234320640564,2.3960909843444824,2.3961892127990723,0.09957708418369293,0.19527706503868103,0.09795195609331131,0.1934298276901245,48.27778355274427
37400,37400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/37400.pth,numbered,6.736802333762171e-06,0.10800838470458984,1.0,0.9774436090225563,48.27618491551858,decoded,direct_vocab,23,11,512,-0.09423087537288666,0.4651167094707489,0.4651167094707489,-0.20172837376594543,0.9957165122032166,0.9957165122032166,0.4671176075935364,0.033647552132606506,0.024416955187916756,0.029032252728939056,0.03414562717080116,0.024298910051584244,0.02939828298985958,2.3960914611816406,2.396188974380493,0.0995674803853035,0.195267915725708,0.09795530885457993,0.19343626499176025,48.27617666508438
37600,37600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/37600.pth,numbered,6.734695034538163e-06,0.10796528309583664,1.0,0.9774436090225563,48.27467888170898,decoded,direct_vocab,23,11,512,-0.09299691021442413,0.4650644361972809,0.4650644361972809,-0.19911009073257446,0.9957214593887329,0.9957214593887329,0.467062771320343,0.03364831581711769,0.024418193846940994,0.029033254832029343,0.03414563834667206,0.02430107071995735,0.029399538412690163,2.3960928916931152,2.396188735961914,0.09956280142068863,0.19525867700576782,0.09795841574668884,0.1934424340724945,48.2746708705119
37800,37800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/37800.pth,numbered,6.738909632986179e-06,0.10792198032140732,1.0,0.9774436090225563,48.272972505177236,decoded,direct_vocab,23,11,512,-0.09124051034450531,0.4650037884712219,0.4650037884712219,-0.19537608325481415,0.9957267642021179,0.9957267642021179,0.4669993817806244,0.03364313766360283,0.024419857189059258,0.02903149649500847,0.034139662981033325,0.02430369146168232,0.029397916048765182,2.3960938453674316,2.396188974380493,0.09955699741840363,0.19525274634361267,0.09796136617660522,0.19344839453697205,48.27296778679878
38000,38000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/38000.pth,numbered,6.736200248269597e-06,0.10787171870470047,1.0,0.9774436090225563,48.27135302429185,decoded,direct_vocab,23,11,512,-0.08968774974346161,0.4649463891983032,0.4649463891983032,-0.1920759230852127,0.9957324862480164,0.9957324862480164,0.4669390618801117,0.0336403027176857,0.02441738359630108,0.029028844088315964,0.034135546535253525,0.024302596226334572,0.02939545549452305,2.396095037460327,2.3961892127990723,0.09955060482025146,0.19524550437927246,0.09796404838562012,0.19345350563526154,48.27134683023343
38200,38200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/38200.pth,numbered,6.7277715061209165e-06,0.1078081876039505,1.0,0.9774436090225563,48.269794362515945,decoded,direct_vocab,23,11,512,-0.08838061988353729,0.4648914337158203,0.4648914337158203,-0.18929992616176605,0.9957376718521118,0.9957376718521118,0.4668814241886139,0.033629052340984344,0.024419398978352547,0.02902422472834587,0.03412216901779175,0.02430599182844162,0.02939019165933132,2.39609694480896,2.3961892127990723,0.09954394400119781,0.19523686170578003,0.09796670824289322,0.19345875084400177,48.2697839843772
38400,38400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/38400.pth,numbered,6.728674634359777e-06,0.107767753303051,1.0,0.9774436090225563,48.26827947344651,decoded,direct_vocab,23,11,512,-0.08721289038658142,0.46483781933784485,0.46483781933784485,-0.1868213266134262,0.995742917060852,0.995742917060852,0.46682512760162354,0.03363833203911781,0.024419797584414482,0.029029063880443573,0.03412963077425957,0.024307522922754288,0.029394501820206642,2.3960988521575928,2.3961899280548096,0.09953838586807251,0.19523212313652039,0.09796939790248871,0.19346337020397186,48.26827672587802
38600,38600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/38600.pth,numbered,6.728072548867203e-06,0.10769227147102356,1.0,0.9774436090225563,48.26666066414699,decoded,direct_vocab,23,11,512,-0.08628454804420471,0.4647800624370575,0.4647800624370575,-0.1848565638065338,0.9957477450370789,0.9957477450370789,0.4667648673057556,0.033648815006017685,0.024423373863101006,0.02903609350323677,0.03413820639252663,0.024312103167176247,0.029400628060102463,2.3961007595062256,2.396190643310547,0.09953166544437408,0.19522574543952942,0.0979718565940857,0.19346769154071808,48.266649289066564
38800,38800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/38800.pth,numbered,6.72265377943404e-06,0.10761066526174545,1.0,0.9774436090225563,48.26520252113929,decoded,direct_vocab,23,11,512,-0.08599492162466049,0.4647292196750641,0.4647292196750641,-0.18425706028938293,0.9957522749900818,0.9957522749900818,0.4667116701602936,0.03366195037961006,0.024419402703642845,0.02904067561030388,0.034149423241615295,0.024309366941452026,0.029404591768980026,2.3961021900177,2.3961915969848633,0.09952590614557266,0.1952207386493683,0.09797390550374985,0.19347187876701355,48.2651899867091
39000,39000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/39000.pth,numbered,6.722352736687753e-06,0.10754016041755676,1.0,0.9774436090225563,48.26365274721239,decoded,direct_vocab,23,11,512,-0.08598518371582031,0.4646742641925812,0.4646742641925812,-0.1842588484287262,0.9957569241523743,0.9957569241523743,0.46665430068969727,0.0336698554456234,0.024415524676442146,0.029042690992355347,0.03415545076131821,0.024306578561663628,0.029405945912003517,2.3961055278778076,2.3961923122406006,0.09951861202716827,0.19521352648735046,0.09797561913728714,0.19347575306892395,48.263643381544846
39200,39200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/39200.pth,numbered,6.721449608448893e-06,0.10747404396533966,1.0,0.9774436090225563,48.26210555702448,decoded,direct_vocab,23,11,512,-0.08601509034633636,0.46461954712867737,0.46461954712867737,-0.18434542417526245,0.9957611560821533,0.9957611560821533,0.46659737825393677,0.03368605673313141,0.02441629022359848,0.029051173478364944,0.03416898101568222,0.02430885098874569,0.029413441196084023,2.3961081504821777,2.396193504333496,0.09951017051935196,0.19520017504692078,0.09797723591327667,0.19347941875457764,48.262090403516375
39400,39400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/39400.pth,numbered,6.719643351971172e-06,0.10739920288324356,1.0,0.9774436090225563,48.260521497845275,decoded,direct_vocab,23,11,512,-0.08631039410829544,0.46456360816955566,0.46456360816955566,-0.185001403093338,0.9957655668258667,0.9957655668258667,0.4665391445159912,0.033711567521095276,0.024417871609330177,0.029064718633890152,0.034191425889730453,0.024312002584338188,0.02942563407123089,2.396111011505127,2.39619517326355,0.09950124472379684,0.1951882541179657,0.09797876328229904,0.1934826374053955,48.26051334618707
39600,39600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/39600.pth,numbered,6.72265377943404e-06,0.10731987655162811,1.0,0.9774436090225563,48.259049760536314,decoded,direct_vocab,23,11,512,-0.08680196851491928,0.4645111560821533,0.4645111560821533,-0.18607686460018158,0.9957697987556458,0.9957697987556458,0.4664844870567322,0.03373682126402855,0.024423813447356224,0.029080316424369812,0.03421362116932869,0.024318868294358253,0.029439276084303856,2.396113634109497,2.3961966037750244,0.09949678927659988,0.19518116116523743,0.09797979891300201,0.19348523020744324,48.259045005104355
39800,39800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/39800.pth,numbered,6.726266292389482e-06,0.1072610467672348,1.0,0.9774436090225563,48.25757628305715,decoded,direct_vocab,23,11,512,-0.08736295998096466,0.46445804834365845,0.46445804834365845,-0.1873016357421875,0.9957738518714905,0.9957738518714905,0.4664292335510254,0.03378073871135712,0.024434806779026985,0.029107771813869476,0.03425395116209984,0.02433069981634617,0.029463937506079674,2.396116018295288,2.396198034286499,0.09949447959661484,0.19517457485198975,0.09798043966293335,0.1934870481491089,48.25756397155528
40000,40000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/40000.pth,numbered,6.719041266478598e-06,0.10719912499189377,1.0,0.9774436090225563,48.256174400335745,decoded,direct_vocab,23,11,512,-0.08775018155574799,0.4644073247909546,0.4644073247909546,-0.18815305829048157,0.9957775473594666,0.9957775473594666,0.46637657284736633,0.03381653130054474,0.024431753903627396,0.029124142602086067,0.03428594395518303,0.024328460916876793,0.029477454721927643,2.3961191177368164,2.3961994647979736,0.09948640316724777,0.19516153633594513,0.09798088669776917,0.19348880648612976,48.2561651056435
40200,40200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/40200.pth,numbered,6.711515652568778e-06,0.1071428507566452,1.0,0.9774436090225563,48.2547166999624,decoded,direct_vocab,23,11,512,-0.08828794211149216,0.46435511112213135,0.46435511112213135,-0.18932823836803436,0.9957818984985352,0.9957818984985352,0.4663220942020416,0.03384198993444443,0.024431370198726654,0.02913668006658554,0.03430754318833351,0.024328863248229027,0.029487118124961853,2.396122455596924,2.3962013721466064,0.09947918355464935,0.19515305757522583,0.09798146784305573,0.19349098205566406,48.25471181049642
40400,40400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/40400.pth,numbered,6.719643351971172e-06,0.10707296431064606,1.0,0.9774436090225563,48.253318682480725,decoded,direct_vocab,23,11,512,-0.08895166218280792,0.4643036723136902,0.4643036723136902,-0.19077347218990326,0.9957860112190247,0.9957860112190247,0.46626850962638855,0.03386661782860756,0.024432998150587082,0.02914980798959732,0.03432842716574669,0.02433118410408497,0.029497331008315086,2.396125078201294,2.39620304107666,0.099474236369133,0.19514398276805878,0.09798195958137512,0.1934933364391327,48.25330527255685
40600,40600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/40600.pth,numbered,6.714526080031646e-06,0.1070014163851738,1.0,0.9774436090225563,48.251939426124736,decoded,direct_vocab,23,11,512,-0.08982072025537491,0.46425294876098633,0.46425294876098633,-0.1926591694355011,0.9957901835441589,0.9957901835441589,0.4662156403064728,0.03388829156756401,0.024433504790067673,0.02916089817881584,0.03434685245156288,0.024332460016012192,0.029506100341677666,2.396127700805664,2.396204948425293,0.09946853667497635,0.19513417780399323,0.09798242896795273,0.19349528849124908,48.25193284664874
40800,40800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/40800.pth,numbered,6.713020866300212e-06,0.1069154143333435,1.0,0.9774436090225563,48.25051404629601,decoded,direct_vocab,23,11,512,-0.09063782542943954,0.46420031785964966,0.46420031785964966,-0.19443458318710327,0.995793879032135,0.995793879032135,0.4661610424518585,0.03391219675540924,0.024424143135547638,0.02916816994547844,0.034368082880973816,0.024323871359229088,0.029511533677577972,2.396130323410034,2.3962066173553467,0.09946496784687042,0.195125013589859,0.0979824811220169,0.19349633157253265,48.25051610799101
41000,41000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/41000.pth,numbered,6.7088062678521965e-06,0.10684659332036972,1.0,0.9774436090225563,48.24901165163779,decoded,direct_vocab,23,11,512,-0.09141626209020615,0.4641435444355011,0.4641435444355011,-0.1961292177438736,0.9957977533340454,0.9957977533340454,0.4661022126674652,0.03394569456577301,0.02441566064953804,0.029180677607655525,0.034398507326841354,0.024316661059856415,0.029522322118282318,2.3961336612701416,2.3962090015411377,0.0994597002863884,0.19511400163173676,0.09798243641853333,0.19349730014801025,48.24900824757955
41200,41200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/41200.pth,numbered,6.713622951792786e-06,0.1067887470126152,1.0,0.9774436090225563,48.24748551930756,decoded,direct_vocab,23,11,512,-0.09198461472988129,0.4640858769416809,0.4640858769416809,-0.19737406075000763,0.9958025217056274,0.9958025217056274,0.46604207158088684,0.033976927399635315,0.024413226172327995,0.02919507771730423,0.03442683443427086,0.024315522983670235,0.029535073786973953,2.396136999130249,2.3962113857269287,0.09946195781230927,0.1951143443584442,0.09798242896795273,0.19349804520606995,48.247481364396755
41400,41400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/41400.pth,numbered,6.710913567076204e-06,0.10672789067029953,1.0,0.9774436090225563,48.24604454767773,decoded,direct_vocab,23,11,512,-0.09217794239521027,0.4640311300754547,0.4640311300754547,-0.19781307876110077,0.995806872844696,0.995806872844696,0.4659850597381592,0.03400548920035362,0.024416262283921242,0.029210876673460007,0.03445209190249443,0.024319687858223915,0.02954871580004692,2.396138906478882,2.3962135314941406,0.09946124255657196,0.19510707259178162,0.09798234701156616,0.1934984177350998,48.24603919340491
41600,41600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/41600.pth,numbered,6.704290626657894e-06,0.1066606193780899,1.0,0.9774436090225563,48.24478265428144,decoded,direct_vocab,23,11,512,-0.09233251214027405,0.46398475766181946,0.46398475766181946,-0.1981654167175293,0.9958110451698303,0.9958110451698303,0.465936541557312,0.034028731286525726,0.02441825345158577,0.029223492369055748,0.034472253173589706,0.02432267926633358,0.029559344053268433,2.396141767501831,2.3962159156799316,0.09945540130138397,0.19509589672088623,0.09798187762498856,0.19349819421768188,48.244777890980075
41800,41800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/41800.pth,numbered,6.706096883135615e-06,0.10659528523683548,1.0,0.9774436090225563,48.24331829954631,decoded,direct_vocab,23,11,512,-0.0923348218202591,0.4639306962490082,0.4639306962490082,-0.19819435477256775,0.9958154559135437,0.9958154559135437,0.4658801853656769,0.034045446664094925,0.024421023204922676,0.029233235865831375,0.03448614105582237,0.02432618848979473,0.029567137360572815,2.396145820617676,2.396218776702881,0.09944873303174973,0.19508472084999084,0.09798122942447662,0.19349749386310577,48.24330780581774
42000,42000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/42000.pth,numbered,6.702484370180173e-06,0.10653036832809448,1.0,0.9774436090225563,48.24182633631222,decoded,direct_vocab,23,11,512,-0.09212711453437805,0.463875949382782,0.463875949382782,-0.1977727860212326,0.9958202242851257,0.9958202242851257,0.4658229947090149,0.03405729681253433,0.02442801184952259,0.029242653399705887,0.03449547290802002,0.024333784356713295,0.02957473322749138,2.3961498737335205,2.396221160888672,0.09944453090429306,0.19507232308387756,0.09798044711351395,0.19349630177021027,48.24181110683126
42200,42200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/42200.pth,numbered,6.700678568449803e-06,0.10647639632225037,1.0,0.9774436090225563,48.24017040566698,decoded,direct_vocab,23,11,512,-0.09194222837686539,0.4638139307498932,0.4638139307498932,-0.19740314781665802,0.9958245754241943,0.9958245754241943,0.46575868129730225,0.034066904336214066,0.02443385310471058,0.029250379651784897,0.0345027782022953,0.024339986965060234,0.029580572620034218,2.396153211593628,2.396223783493042,0.09944184869527817,0.19506734609603882,0.09797961264848709,0.19349494576454163,48.240162533411926
42400,42400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/42400.pth,numbered,6.701581241941312e-06,0.10643450915813446,1.0,0.9774436090225563,48.23834799175163,decoded,direct_vocab,23,11,512,-0.09150120615959167,0.4637455642223358,0.4637455642223358,-0.19648610055446625,0.9958290457725525,0.9958290457725525,0.46568793058395386,0.0340750552713871,0.024432750418782234,0.029253903776407242,0.034508150070905685,0.02433932013809681,0.02958195097744465,2.3961572647094727,2.396226406097412,0.09943950176239014,0.19506065547466278,0.097978875041008,0.1934935748577118,48.23834182546403
42600,42600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/42600.pth,numbered,6.701882284687599e-06,0.10639598220586777,1.0,0.9774436090225563,48.23665582624709,decoded,direct_vocab,23,11,512,-0.09130062907934189,0.46368208527565,0.46368208527565,-0.19608302414417267,0.9958330392837524,0.9958330392837524,0.46562230587005615,0.034080054610967636,0.0244350153952837,0.029257535934448242,0.0345105305314064,0.024342186748981476,0.029583722352981567,2.3961610794067383,2.3962290287017822,0.0994361937046051,0.1950497031211853,0.09797798097133636,0.1934916079044342,48.23665264301748
42800,42800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/42800.pth,numbered,6.698270226479508e-06,0.10633168369531631,1.0,0.9774436090225563,48.23526928608297,decoded,direct_vocab,23,11,512,-0.09116148948669434,0.46363088488578796,0.46363088488578796,-0.1958065778017044,0.9958369135856628,0.9958369135856628,0.46556907892227173,0.03408830240368843,0.024436555802822113,0.029262429103255272,0.03451554849743843,0.02434416301548481,0.029586054384708405,2.3961639404296875,2.3962321281433105,0.09943199902772903,0.19504408538341522,0.09797673672437668,0.19348910450935364,48.2352607628421
43000,43000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/43000.pth,numbered,6.700678568449803e-06,0.10628169775009155,1.0,0.9774436090225563,48.23401336664494,decoded,direct_vocab,23,11,512,-0.09127242118120193,0.46358275413513184,0.46358275413513184,-0.19606591761112213,0.9958405494689941,0.9958405494689941,0.4655190706253052,0.034092631191015244,0.024426693096756935,0.029259663075208664,0.034516140818595886,0.024334803223609924,0.029580267146229744,2.3961679935455322,2.3962345123291016,0.09942624717950821,0.19502881169319153,0.09797517955303192,0.19348645210266113,48.23400677094624
